date,papi-internal|gcp|production|es-client-stats-events-v2_fingerprinting
2021-07-04 21:22:00,679
2021-07-04 21:23:00,707
2021-07-04 21:24:00,746
2021-07-04 21:25:00,804
2021-07-04 21:26:00,725
2021-07-04 21:27:00,655
2021-07-04 21:28:00,674
2021-07-04 21:29:00,814
2021-07-04 21:30:00,635
2021-07-04 21:31:00,729
2021-07-04 21:32:00,768
2021-07-04 21:33:00,669
2021-07-04 21:34:00,659
2021-07-04 21:35:00,728
2021-07-04 21:36:00,704
2021-07-04 21:37:00,597
2021-07-04 21:38:00,733
2021-07-04 21:39:00,597
2021-07-04 21:40:00,750
2021-07-04 21:41:00,724
2021-07-04 21:42:00,646
2021-07-04 21:43:00,726
2021-07-04 21:44:00,708
2021-07-04 21:45:00,682
2021-07-04 21:46:00,685
2021-07-04 21:47:00,704
2021-07-04 21:48:00,688
2021-07-04 21:49:00,552
2021-07-04 21:50:00,758
2021-07-04 21:51:00,756
2021-07-04 21:52:00,647
2021-07-04 21:53:00,710
2021-07-04 21:54:00,692
2021-07-04 21:55:00,634
2021-07-04 21:56:00,703
2021-07-04 21:57:00,566
2021-07-04 21:58:00,615
2021-07-04 21:59:00,690
2021-07-04 22:00:00,605
2021-07-04 22:01:00,660
2021-07-04 22:02:00,662
2021-07-04 22:03:00,647
2021-07-04 22:04:00,669
2021-07-04 22:05:00,640
2021-07-04 22:06:00,621
2021-07-04 22:07:00,564
2021-07-04 22:08:00,698
2021-07-04 22:09:00,548
2021-07-04 22:10:00,667
2021-07-04 22:11:00,577
2021-07-04 22:12:00,708
2021-07-04 22:13:00,668
2021-07-04 22:14:00,596
2021-07-04 22:15:00,646
2021-07-04 22:16:00,572
2021-07-04 22:17:00,660
2021-07-04 22:18:00,566
2021-07-04 22:19:00,661
2021-07-04 22:20:00,570
2021-07-04 22:21:00,621
2021-07-04 22:22:00,620
2021-07-04 22:23:00,535
2021-07-04 22:24:00,674
2021-07-04 22:25:00,552
2021-07-04 22:26:00,609
2021-07-04 22:27:00,635
2021-07-04 22:28:00,608
2021-07-04 22:29:00,669
2021-07-04 22:30:00,616
2021-07-04 22:31:00,618
2021-07-04 22:32:00,675
2021-07-04 22:33:00,621
2021-07-04 22:34:00,583
2021-07-04 22:35:00,556
2021-07-04 22:36:00,638
2021-07-04 22:37:00,582
2021-07-04 22:38:00,565
2021-07-04 22:39:00,598
2021-07-04 22:40:00,604
2021-07-04 22:41:00,621
2021-07-04 22:42:00,576
2021-07-04 22:43:00,639
2021-07-04 22:44:00,630
2021-07-04 22:45:00,559
2021-07-04 22:46:00,618
2021-07-04 22:47:00,588
2021-07-04 22:48:00,648
2021-07-04 22:49:00,502
2021-07-04 22:50:00,480
2021-07-04 22:51:00,557
2021-07-04 22:52:00,484
2021-07-04 22:53:00,637
2021-07-04 22:54:00,410
2021-07-04 22:55:00,569
2021-07-04 22:56:00,601
2021-07-04 22:57:00,593
2021-07-04 22:58:00,566
2021-07-04 22:59:00,509
2021-07-04 23:00:00,584
2021-07-04 23:01:00,629
2021-07-04 23:02:00,399
2021-07-04 23:03:00,606
2021-07-04 23:04:00,519
2021-07-04 23:05:00,501
2021-07-04 23:06:00,619
2021-07-04 23:07:00,472
2021-07-04 23:08:00,586
2021-07-04 23:09:00,556
2021-07-04 23:10:00,495
2021-07-04 23:11:00,606
2021-07-04 23:12:00,553
2021-07-04 23:13:00,614
2021-07-04 23:14:00,534
2021-07-04 23:15:00,564
2021-07-04 23:16:00,458
2021-07-04 23:17:00,567
2021-07-04 23:18:00,521
2021-07-04 23:19:00,463
2021-07-04 23:20:00,571
2021-07-04 23:21:00,509
2021-07-04 23:22:00,469
2021-07-04 23:23:00,523
2021-07-04 23:24:00,489
2021-07-04 23:25:00,530
2021-07-04 23:26:00,420
2021-07-04 23:27:00,533
2021-07-04 23:28:00,513
2021-07-04 23:29:00,450
2021-07-04 23:30:00,532
2021-07-04 23:31:00,547
2021-07-04 23:32:00,541
2021-07-04 23:33:00,451
2021-07-04 23:34:00,456
2021-07-04 23:35:00,531
2021-07-04 23:36:00,389
2021-07-04 23:37:00,444
2021-07-04 23:38:00,480
2021-07-04 23:39:00,505
2021-07-04 23:40:00,536
2021-07-04 23:41:00,523
2021-07-04 23:42:00,510
2021-07-04 23:43:00,495
2021-07-04 23:44:00,514
2021-07-04 23:45:00,539
2021-07-04 23:46:00,452
2021-07-04 23:47:00,497
2021-07-04 23:48:00,392
2021-07-04 23:49:00,459
2021-07-04 23:50:00,372
2021-07-04 23:51:00,489
2021-07-04 23:52:00,396
2021-07-04 23:53:00,446
2021-07-04 23:54:00,444
2021-07-04 23:55:00,460
2021-07-04 23:56:00,566
2021-07-04 23:57:00,353
2021-07-04 23:58:00,467
2021-07-04 23:59:00,477
2021-07-05 00:00:00,480
2021-07-05 00:01:00,526
2021-07-05 00:02:00,360
2021-07-05 00:03:00,492
2021-07-05 00:04:00,416
2021-07-05 00:05:00,426
2021-07-05 00:06:00,497
2021-07-05 00:07:00,417
2021-07-05 00:08:00,468
2021-07-05 00:09:00,472
2021-07-05 00:10:00,427
2021-07-05 00:11:00,440
2021-07-05 00:12:00,408
2021-07-05 00:13:00,468
2021-07-05 00:14:00,466
2021-07-05 00:15:00,373
2021-07-05 00:16:00,404
2021-07-05 00:17:00,427
2021-07-05 00:18:00,434
2021-07-05 00:19:00,434
2021-07-05 00:20:00,433
2021-07-05 00:21:00,468
2021-07-05 00:22:00,385
2021-07-05 00:23:00,496
2021-07-05 00:24:00,419
2021-07-05 00:25:00,414
2021-07-05 00:26:00,391
2021-07-05 00:27:00,400
2021-07-05 00:28:00,428
2021-07-05 00:29:00,393
2021-07-05 00:30:00,442
2021-07-05 00:31:00,318
2021-07-05 00:32:00,419
2021-07-05 00:33:00,357
2021-07-05 00:34:00,412
2021-07-05 00:35:00,455
2021-07-05 00:36:00,330
2021-07-05 00:37:00,497
2021-07-05 00:38:00,442
2021-07-05 00:39:00,364
2021-07-05 00:40:00,446
2021-07-05 00:41:00,312
2021-07-05 00:42:00,434
2021-07-05 00:43:00,433
2021-07-05 00:44:00,295
2021-07-05 00:45:00,400
2021-07-05 00:46:00,308
2021-07-05 00:47:00,392
2021-07-05 00:48:00,392
2021-07-05 00:49:00,351
2021-07-05 00:50:00,412
2021-07-05 00:51:00,379
2021-07-05 00:52:00,377
2021-07-05 00:53:00,309
2021-07-05 00:54:00,395
2021-07-05 00:55:00,394
2021-07-05 00:56:00,375
2021-07-05 00:57:00,345
2021-07-05 00:58:00,373
2021-07-05 00:59:00,378
2021-07-05 01:00:00,347
2021-07-05 01:01:00,428
2021-07-05 01:02:00,315
2021-07-05 01:03:00,303
2021-07-05 01:04:00,461
2021-07-05 01:05:00,336
2021-07-05 01:06:00,382
2021-07-05 01:07:00,426
2021-07-05 01:08:00,383
2021-07-05 01:09:00,388
2021-07-05 01:10:00,380
2021-07-05 01:11:00,442
2021-07-05 01:12:00,366
2021-07-05 01:13:00,424
2021-07-05 01:14:00,338
2021-07-05 01:15:00,396
2021-07-05 01:16:00,359
2021-07-05 01:17:00,371
2021-07-05 01:18:00,365
2021-07-05 01:19:00,386
2021-07-05 01:20:00,372
2021-07-05 01:21:00,380
2021-07-05 01:22:00,360
2021-07-05 01:23:00,316
2021-07-05 01:24:00,338
2021-07-05 01:25:00,343
2021-07-05 01:26:00,345
2021-07-05 01:27:00,316
2021-07-05 01:28:00,345
2021-07-05 01:29:00,341
2021-07-05 01:30:00,360
2021-07-05 01:31:00,351
2021-07-05 01:32:00,349
2021-07-05 01:33:00,280
2021-07-05 01:34:00,332
2021-07-05 01:35:00,325
2021-07-05 01:36:00,282
2021-07-05 01:37:00,359
2021-07-05 01:38:00,300
2021-07-05 01:39:00,264
2021-07-05 01:40:00,326
2021-07-05 01:41:00,315
2021-07-05 01:42:00,378
2021-07-05 01:43:00,315
2021-07-05 01:44:00,300
2021-07-05 01:45:00,312
2021-07-05 01:46:00,275
2021-07-05 01:47:00,260
2021-07-05 01:48:00,317
2021-07-05 01:49:00,288
2021-07-05 01:50:00,288
2021-07-05 01:51:00,302
2021-07-05 01:52:00,308
2021-07-05 01:53:00,297
2021-07-05 01:54:00,326
2021-07-05 01:55:00,304
2021-07-05 01:56:00,289
2021-07-05 01:57:00,296
2021-07-05 01:58:00,321
2021-07-05 01:59:00,321
2021-07-05 02:00:00,312
2021-07-05 02:01:00,306
2021-07-05 02:02:00,231
2021-07-05 02:03:00,290
2021-07-05 02:04:00,251
2021-07-05 02:05:00,304
2021-07-05 02:06:00,295
2021-07-05 02:07:00,277
2021-07-05 02:08:00,247
2021-07-05 02:09:00,289
2021-07-05 02:10:00,275
2021-07-05 02:11:00,255
2021-07-05 02:12:00,242
2021-07-05 02:13:00,282
2021-07-05 02:14:00,298
2021-07-05 02:15:00,246
2021-07-05 02:16:00,241
2021-07-05 02:17:00,274
2021-07-05 02:18:00,310
2021-07-05 02:19:00,244
2021-07-05 02:20:00,240
2021-07-05 02:21:00,231
2021-07-05 02:22:00,310
2021-07-05 02:23:00,242
2021-07-05 02:24:00,257
2021-07-05 02:25:00,277
2021-07-05 02:26:00,300
2021-07-05 02:27:00,205
2021-07-05 02:28:00,275
2021-07-05 02:29:00,237
2021-07-05 02:30:00,269
2021-07-05 02:31:00,279
2021-07-05 02:32:00,180
2021-07-05 02:33:00,239
2021-07-05 02:34:00,270
2021-07-05 02:35:00,202
2021-07-05 02:36:00,277
2021-07-05 02:37:00,264
2021-07-05 02:38:00,203
2021-07-05 02:39:00,209
2021-07-05 02:40:00,222
2021-07-05 02:41:00,230
2021-07-05 02:42:00,228
2021-07-05 02:43:00,218
2021-07-05 02:44:00,222
2021-07-05 02:45:00,245
2021-07-05 02:46:00,250
2021-07-05 02:47:00,224
2021-07-05 02:48:00,208
2021-07-05 02:49:00,171
2021-07-05 02:50:00,197
2021-07-05 02:51:00,201
2021-07-05 02:52:00,170
2021-07-05 02:53:00,217
2021-07-05 02:54:00,179
2021-07-05 02:55:00,200
2021-07-05 02:56:00,175
2021-07-05 02:57:00,198
2021-07-05 02:58:00,161
2021-07-05 02:59:00,201
2021-07-05 03:00:00,183
2021-07-05 03:01:00,175
2021-07-05 03:02:00,161
2021-07-05 03:03:00,161
2021-07-05 03:04:00,172
2021-07-05 03:05:00,153
2021-07-05 03:06:00,250
2021-07-05 03:07:00,190
2021-07-05 03:08:00,139
2021-07-05 03:09:00,163
2021-07-05 03:10:00,173
2021-07-05 03:11:00,154
2021-07-05 03:12:00,179
2021-07-05 03:13:00,125
2021-07-05 03:14:00,162
2021-07-05 03:15:00,155
2021-07-05 03:16:00,142
2021-07-05 03:17:00,200
2021-07-05 03:18:00,161
2021-07-05 03:19:00,161
2021-07-05 03:20:00,177
2021-07-05 03:21:00,176
2021-07-05 03:22:00,135
2021-07-05 03:23:00,128
2021-07-05 03:24:00,138
2021-07-05 03:25:00,137
2021-07-05 03:26:00,144
2021-07-05 03:27:00,136
2021-07-05 03:28:00,154
2021-07-05 03:29:00,142
2021-07-05 03:30:00,130
2021-07-05 03:31:00,135
2021-07-05 03:32:00,130
2021-07-05 03:33:00,127
2021-07-05 03:34:00,154
2021-07-05 03:35:00,110
2021-07-05 03:36:00,174
2021-07-05 03:37:00,93
2021-07-05 03:38:00,125
2021-07-05 03:39:00,113
2021-07-05 03:40:00,140
2021-07-05 03:41:00,135
2021-07-05 03:42:00,99
2021-07-05 03:43:00,116
2021-07-05 03:44:00,122
2021-07-05 03:45:00,130
2021-07-05 03:46:00,120
2021-07-05 03:47:00,137
2021-07-05 03:48:00,100
2021-07-05 03:49:00,103
2021-07-05 03:50:00,112
2021-07-05 03:51:00,124
2021-07-05 03:52:00,100
2021-07-05 03:53:00,92
2021-07-05 03:54:00,98
2021-07-05 03:55:00,98
2021-07-05 03:56:00,104
2021-07-05 03:57:00,80
2021-07-05 03:58:00,77
2021-07-05 03:59:00,72
2021-07-05 04:00:00,86
2021-07-05 04:01:00,77
2021-07-05 04:02:00,50
2021-07-05 04:03:00,81
2021-07-05 04:04:00,61
2021-07-05 04:05:00,65
2021-07-05 04:06:00,75
2021-07-05 04:07:00,58
2021-07-05 04:08:00,69
2021-07-05 04:09:00,59
2021-07-05 04:10:00,63
2021-07-05 04:11:00,73
2021-07-05 04:12:00,55
2021-07-05 04:13:00,70
2021-07-05 04:14:00,72
2021-07-05 04:15:00,63
2021-07-05 04:16:00,74
2021-07-05 04:17:00,59
2021-07-05 04:18:00,52
2021-07-05 04:19:00,51
2021-07-05 04:20:00,61
2021-07-05 04:21:00,58
2021-07-05 04:22:00,41
2021-07-05 04:23:00,55
2021-07-05 04:24:00,54
2021-07-05 04:25:00,46
2021-07-05 04:26:00,60
2021-07-05 04:27:00,53
2021-07-05 04:28:00,51
2021-07-05 04:29:00,47
2021-07-05 04:30:00,42
2021-07-05 04:31:00,67
2021-07-05 04:32:00,43
2021-07-05 04:33:00,46
2021-07-05 04:34:00,65
2021-07-05 04:35:00,59
2021-07-05 04:36:00,32
2021-07-05 04:37:00,47
2021-07-05 04:38:00,68
2021-07-05 04:39:00,64
2021-07-05 04:40:00,51
2021-07-05 04:41:00,48
2021-07-05 04:42:00,55
2021-07-05 04:43:00,51
2021-07-05 04:44:00,52
2021-07-05 04:45:00,51
2021-07-05 04:46:00,41
2021-07-05 04:47:00,48
2021-07-05 04:48:00,44
2021-07-05 04:49:00,38
2021-07-05 04:50:00,47
2021-07-05 04:51:00,56
2021-07-05 04:52:00,39
2021-07-05 04:53:00,43
2021-07-05 04:54:00,35
2021-07-05 04:55:00,49
2021-07-05 04:56:00,41
2021-07-05 04:57:00,50
2021-07-05 04:58:00,34
2021-07-05 04:59:00,42
2021-07-05 05:00:00,49
2021-07-05 05:01:00,37
2021-07-05 05:02:00,51
2021-07-05 05:03:00,45
2021-07-05 05:04:00,49
2021-07-05 05:05:00,35
2021-07-05 05:06:00,36
2021-07-05 05:07:00,35
2021-07-05 05:08:00,48
2021-07-05 05:09:00,33
2021-07-05 05:10:00,35
2021-07-05 05:11:00,36
2021-07-05 05:12:00,39
2021-07-05 05:13:00,45
2021-07-05 05:14:00,33
2021-07-05 05:15:00,36
2021-07-05 05:16:00,27
2021-07-05 05:17:00,39
2021-07-05 05:18:00,46
2021-07-05 05:19:00,21
2021-07-05 05:20:00,31
2021-07-05 05:21:00,68
2021-07-05 05:22:00,77
2021-07-05 05:23:00,34
2021-07-05 05:24:00,37
2021-07-05 05:25:00,28
2021-07-05 05:26:00,32
2021-07-05 05:27:00,32
2021-07-05 05:28:00,46
2021-07-05 05:29:00,33
2021-07-05 05:30:00,29
2021-07-05 05:31:00,34
2021-07-05 05:32:00,34
2021-07-05 05:33:00,33
2021-07-05 05:34:00,46
2021-07-05 05:35:00,22
2021-07-05 05:36:00,36
2021-07-05 05:37:00,23
2021-07-05 05:38:00,24
2021-07-05 05:39:00,30
2021-07-05 05:40:00,22
2021-07-05 05:41:00,29
2021-07-05 05:42:00,30
2021-07-05 05:43:00,35
2021-07-05 05:44:00,28
2021-07-05 05:45:00,36
2021-07-05 05:46:00,15
2021-07-05 05:47:00,29
2021-07-05 05:48:00,22
2021-07-05 05:49:00,30
2021-07-05 05:50:00,32
2021-07-05 05:51:00,27
2021-07-05 05:52:00,19
2021-07-05 05:53:00,21
2021-07-05 05:54:00,21
2021-07-05 05:55:00,11
2021-07-05 05:56:00,13
2021-07-05 05:57:00,25
2021-07-05 05:58:00,14
2021-07-05 05:59:00,22
2021-07-05 06:00:00,29
2021-07-05 06:01:00,19
2021-07-05 06:02:00,28
2021-07-05 06:03:00,14
2021-07-05 06:04:00,25
2021-07-05 06:05:00,19
2021-07-05 06:06:00,20
2021-07-05 06:07:00,17
2021-07-05 06:08:00,15
2021-07-05 06:09:00,20
2021-07-05 06:10:00,27
2021-07-05 06:11:00,15
2021-07-05 06:12:00,21
2021-07-05 06:13:00,18
2021-07-05 06:14:00,13
2021-07-05 06:15:00,20
2021-07-05 06:16:00,19
2021-07-05 06:17:00,19
2021-07-05 06:18:00,35
2021-07-05 06:19:00,26
2021-07-05 06:20:00,18
2021-07-05 06:21:00,12
2021-07-05 06:22:00,11
2021-07-05 06:23:00,34
2021-07-05 06:24:00,23
2021-07-05 06:25:00,14
2021-07-05 06:26:00,7
2021-07-05 06:27:00,11
2021-07-05 06:28:00,9
2021-07-05 06:29:00,8
2021-07-05 06:30:00,9
2021-07-05 06:31:00,12
2021-07-05 06:32:00,10
2021-07-05 06:33:00,11
2021-07-05 06:34:00,14
2021-07-05 06:35:00,13
2021-07-05 06:36:00,10
2021-07-05 06:37:00,8
2021-07-05 06:38:00,51
2021-07-05 06:39:00,18
2021-07-05 06:40:00,9
2021-07-05 06:41:00,15
2021-07-05 06:42:00,20
2021-07-05 06:43:00,20
2021-07-05 06:44:00,16
2021-07-05 06:45:00,22
2021-07-05 06:46:00,12
2021-07-05 06:47:00,14
2021-07-05 06:48:00,16
2021-07-05 06:49:00,8
2021-07-05 06:50:00,9
2021-07-05 06:51:00,12
2021-07-05 06:52:00,18
2021-07-05 06:53:00,19
2021-07-05 06:54:00,15
2021-07-05 06:55:00,25
2021-07-05 06:56:00,14
2021-07-05 06:57:00,24
2021-07-05 06:58:00,19
2021-07-05 06:59:00,11
2021-07-05 07:00:00,8
2021-07-05 07:01:00,18
2021-07-05 07:02:00,17
2021-07-05 07:03:00,11
2021-07-05 07:04:00,34
2021-07-05 07:05:00,15
2021-07-05 07:06:00,7
2021-07-05 07:07:00,14
2021-07-05 07:08:00,10
2021-07-05 07:09:00,16
2021-07-05 07:10:00,15
2021-07-05 07:11:00,15
2021-07-05 07:12:00,14
2021-07-05 07:13:00,11
2021-07-05 07:14:00,34
2021-07-05 07:15:00,15
2021-07-05 07:16:00,16
2021-07-05 07:17:00,15
2021-07-05 07:18:00,9
2021-07-05 07:19:00,12
2021-07-05 07:20:00,10
2021-07-05 07:21:00,14
2021-07-05 07:22:00,8
2021-07-05 07:23:00,10
2021-07-05 07:24:00,22
2021-07-05 07:25:00,6
2021-07-05 07:26:00,6
2021-07-05 07:27:00,17
2021-07-05 07:28:00,4
2021-07-05 07:29:00,4
2021-07-05 07:30:00,7
2021-07-05 07:31:00,8
2021-07-05 07:32:00,11
2021-07-05 07:33:00,11
2021-07-05 07:34:00,11
2021-07-05 07:35:00,13
2021-07-05 07:36:00,45
2021-07-05 07:37:00,32
2021-07-05 07:38:00,12
2021-07-05 07:39:00,9
2021-07-05 07:40:00,15
2021-07-05 07:41:00,35
2021-07-05 07:42:00,16
2021-07-05 07:43:00,26
2021-07-05 07:44:00,19
2021-07-05 07:45:00,11
2021-07-05 07:46:00,23
2021-07-05 07:47:00,9
2021-07-05 07:48:00,6
2021-07-05 07:49:00,11
2021-07-05 07:50:00,12
2021-07-05 07:51:00,31
2021-07-05 07:52:00,37
2021-07-05 07:53:00,24
2021-07-05 07:54:00,48
2021-07-05 07:55:00,24
2021-07-05 07:56:00,29
2021-07-05 07:57:00,10
2021-07-05 07:58:00,15
2021-07-05 07:59:00,11
2021-07-05 08:00:00,10
2021-07-05 08:01:00,14
2021-07-05 08:02:00,18
2021-07-05 08:03:00,17
2021-07-05 08:04:00,21
2021-07-05 08:05:00,14
2021-07-05 08:06:00,13
2021-07-05 08:07:00,9
2021-07-05 08:08:00,9
2021-07-05 08:09:00,10
2021-07-05 08:10:00,13
2021-07-05 08:11:00,16
2021-07-05 08:12:00,14
2021-07-05 08:13:00,11
2021-07-05 08:14:00,6
2021-07-05 08:15:00,12
2021-07-05 08:16:00,12
2021-07-05 08:17:00,12
2021-07-05 08:18:00,14
2021-07-05 08:19:00,13
2021-07-05 08:20:00,11
2021-07-05 08:21:00,8
2021-07-05 08:22:00,4
2021-07-05 08:23:00,9
2021-07-05 08:24:00,23
2021-07-05 08:25:00,9
2021-07-05 08:26:00,9
2021-07-05 08:27:00,6
2021-07-05 08:28:00,6
2021-07-05 08:29:00,11
2021-07-05 08:30:00,8
2021-07-05 08:31:00,10
2021-07-05 08:32:00,9
2021-07-05 08:33:00,14
2021-07-05 08:34:00,21
2021-07-05 08:35:00,19
2021-07-05 08:36:00,7
2021-07-05 08:37:00,6
2021-07-05 08:38:00,9
2021-07-05 08:39:00,7
2021-07-05 08:40:00,10
2021-07-05 08:41:00,13
2021-07-05 08:42:00,10
2021-07-05 08:43:00,8
2021-07-05 08:44:00,22
2021-07-05 08:45:00,19
2021-07-05 08:46:00,9
2021-07-05 08:47:00,13
2021-07-05 08:48:00,6
2021-07-05 08:49:00,11
2021-07-05 08:50:00,10
2021-07-05 08:51:00,12
2021-07-05 08:52:00,18
2021-07-05 08:53:00,14
2021-07-05 08:54:00,17
2021-07-05 08:55:00,33
2021-07-05 08:56:00,18
2021-07-05 08:57:00,7
2021-07-05 08:58:00,10
2021-07-05 08:59:00,14
2021-07-05 09:00:00,8
2021-07-05 09:01:00,17
2021-07-05 09:02:00,17
2021-07-05 09:03:00,21
2021-07-05 09:04:00,15
2021-07-05 09:05:00,23
2021-07-05 09:06:00,20
2021-07-05 09:07:00,10
2021-07-05 09:08:00,19
2021-07-05 09:09:00,23
2021-07-05 09:10:00,9
2021-07-05 09:11:00,13
2021-07-05 09:12:00,14
2021-07-05 09:13:00,16
2021-07-05 09:14:00,9
2021-07-05 09:15:00,9
2021-07-05 09:16:00,13
2021-07-05 09:17:00,6
2021-07-05 09:18:00,10
2021-07-05 09:19:00,7
2021-07-05 09:20:00,14
2021-07-05 09:21:00,15
2021-07-05 09:22:00,8
2021-07-05 09:23:00,15
2021-07-05 09:24:00,23
2021-07-05 09:25:00,16
2021-07-05 09:26:00,9
2021-07-05 09:27:00,12
2021-07-05 09:28:00,8
2021-07-05 09:29:00,10
2021-07-05 09:30:00,17
2021-07-05 09:31:00,21
2021-07-05 09:32:00,17
2021-07-05 09:33:00,18
2021-07-05 09:34:00,14
2021-07-05 09:35:00,11
2021-07-05 09:36:00,9
2021-07-05 09:37:00,22
2021-07-05 09:38:00,12
2021-07-05 09:39:00,4
2021-07-05 09:40:00,5
2021-07-05 09:41:00,10
2021-07-05 09:42:00,22
2021-07-05 09:43:00,13
2021-07-05 09:44:00,16
2021-07-05 09:45:00,16
2021-07-05 09:46:00,13
2021-07-05 09:47:00,12
2021-07-05 09:48:00,14
2021-07-05 09:49:00,14
2021-07-05 09:50:00,11
2021-07-05 09:51:00,14
2021-07-05 09:52:00,13
2021-07-05 09:53:00,13
2021-07-05 09:54:00,20
2021-07-05 09:55:00,13
2021-07-05 09:56:00,13
2021-07-05 09:57:00,7
2021-07-05 09:58:00,13
2021-07-05 09:59:00,17
2021-07-05 10:00:00,22
2021-07-05 10:01:00,26
2021-07-05 10:02:00,22
2021-07-05 10:03:00,26
2021-07-05 10:04:00,38
2021-07-05 10:05:00,27
2021-07-05 10:06:00,19
2021-07-05 10:07:00,30
2021-07-05 10:08:00,20
2021-07-05 10:09:00,24
2021-07-05 10:10:00,20
2021-07-05 10:11:00,22
2021-07-05 10:12:00,26
2021-07-05 10:13:00,23
2021-07-05 10:14:00,21
2021-07-05 10:15:00,19
2021-07-05 10:16:00,25
2021-07-05 10:17:00,13
2021-07-05 10:18:00,14
2021-07-05 10:19:00,20
2021-07-05 10:20:00,19
2021-07-05 10:21:00,19
2021-07-05 10:22:00,22
2021-07-05 10:23:00,25
2021-07-05 10:24:00,38
2021-07-05 10:25:00,26
2021-07-05 10:26:00,19
2021-07-05 10:27:00,18
2021-07-05 10:28:00,27
2021-07-05 10:29:00,25
2021-07-05 10:30:00,17
2021-07-05 10:31:00,23
2021-07-05 10:32:00,21
2021-07-05 10:33:00,17
2021-07-05 10:34:00,27
2021-07-05 10:35:00,9
2021-07-05 10:36:00,18
2021-07-05 10:37:00,33
2021-07-05 10:38:00,19
2021-07-05 10:39:00,31
2021-07-05 10:40:00,21
2021-07-05 10:41:00,33
2021-07-05 10:42:00,41
2021-07-05 10:43:00,21
2021-07-05 10:44:00,36
2021-07-05 10:45:00,33
2021-07-05 10:46:00,36
2021-07-05 10:47:00,21
2021-07-05 10:48:00,47
2021-07-05 10:49:00,38
2021-07-05 10:50:00,44
2021-07-05 10:51:00,40
2021-07-05 10:52:00,30
2021-07-05 10:53:00,36
2021-07-05 10:54:00,43
2021-07-05 10:55:00,42
2021-07-05 10:56:00,39
2021-07-05 10:57:00,32
2021-07-05 10:58:00,48
2021-07-05 10:59:00,35
2021-07-05 11:00:00,45
2021-07-05 11:01:00,34
2021-07-05 11:02:00,37
2021-07-05 11:03:00,49
2021-07-05 11:04:00,56
2021-07-05 11:05:00,57
2021-07-05 11:06:00,38
2021-07-05 11:07:00,35
2021-07-05 11:08:00,45
2021-07-05 11:09:00,48
2021-07-05 11:10:00,40
2021-07-05 11:11:00,56
2021-07-05 11:12:00,29
2021-07-05 11:13:00,45
2021-07-05 11:14:00,48
2021-07-05 11:15:00,38
2021-07-05 11:16:00,58
2021-07-05 11:17:00,52
2021-07-05 11:18:00,46
2021-07-05 11:19:00,42
2021-07-05 11:20:00,53
2021-07-05 11:21:00,43
2021-07-05 11:22:00,49
2021-07-05 11:23:00,42
2021-07-05 11:24:00,51
2021-07-05 11:25:00,48
2021-07-05 11:26:00,71
2021-07-05 11:27:00,36
2021-07-05 11:28:00,59
2021-07-05 11:29:00,39
2021-07-05 11:30:00,57
2021-07-05 11:31:00,54
2021-07-05 11:32:00,43
2021-07-05 11:33:00,79
2021-07-05 11:34:00,69
2021-07-05 11:35:00,67
2021-07-05 11:36:00,69
2021-07-05 11:37:00,70
2021-07-05 11:38:00,54
2021-07-05 11:39:00,62
2021-07-05 11:40:00,62
2021-07-05 11:41:00,80
2021-07-05 11:42:00,48
2021-07-05 11:43:00,77
2021-07-05 11:44:00,83
2021-07-05 11:45:00,87
2021-07-05 11:46:00,79
2021-07-05 11:47:00,93
2021-07-05 11:48:00,96
2021-07-05 11:49:00,82
2021-07-05 11:50:00,80
2021-07-05 11:51:00,72
2021-07-05 11:52:00,73
2021-07-05 11:53:00,92
2021-07-05 11:54:00,85
2021-07-05 11:55:00,93
2021-07-05 11:56:00,79
2021-07-05 11:57:00,114
2021-07-05 11:58:00,98
2021-07-05 11:59:00,101
2021-07-05 12:00:00,116
2021-07-05 12:01:00,91
2021-07-05 12:02:00,84
2021-07-05 12:03:00,113
2021-07-05 12:04:00,91
2021-07-05 12:05:00,115
2021-07-05 12:06:00,126
2021-07-05 12:07:00,75
2021-07-05 12:08:00,109
2021-07-05 12:09:00,97
2021-07-05 12:10:00,109
2021-07-05 12:11:00,103
2021-07-05 12:12:00,96
2021-07-05 12:13:00,95
2021-07-05 12:14:00,101
2021-07-05 12:15:00,67
2021-07-05 12:16:00,128
2021-07-05 12:17:00,119
2021-07-05 12:18:00,83
2021-07-05 12:19:00,117
2021-07-05 12:20:00,80
2021-07-05 12:21:00,119
2021-07-05 12:22:00,89
2021-07-05 12:23:00,111
2021-07-05 12:24:00,119
2021-07-05 12:25:00,108
2021-07-05 12:26:00,115
2021-07-05 12:27:00,85
2021-07-05 12:28:00,120
2021-07-05 12:29:00,93
2021-07-05 12:30:00,110
2021-07-05 12:31:00,118
2021-07-05 12:32:00,116
2021-07-05 12:33:00,119
2021-07-05 12:34:00,102
2021-07-05 12:35:00,125
2021-07-05 12:36:00,109
2021-07-05 12:37:00,119
2021-07-05 12:38:00,150
2021-07-05 12:39:00,96
2021-07-05 12:40:00,153
2021-07-05 12:41:00,101
2021-07-05 12:42:00,143
2021-07-05 12:43:00,132
2021-07-05 12:44:00,156
2021-07-05 12:45:00,128
2021-07-05 12:46:00,105
2021-07-05 12:47:00,153
2021-07-05 12:48:00,97
2021-07-05 12:49:00,161
2021-07-05 12:50:00,118
2021-07-05 12:51:00,167
2021-07-05 12:52:00,115
