date,aws|production
2021-06-03 13:24:00,257012.66666666666
2021-06-03 13:26:00,257023.66666666666
2021-06-03 13:28:00,257028.66666666666
2021-06-03 13:30:00,257034.66666666666
2021-06-03 13:32:00,257039.0
2021-06-03 13:34:00,257044.66666666666
2021-06-03 13:36:00,257048.83333333334
2021-06-03 13:38:00,257046.66666666666
2021-06-03 13:40:00,257049.66666666666
2021-06-03 13:42:00,257049.33333333334
2021-06-03 13:44:00,257050.33333333334
2021-06-03 13:46:00,257050.0
2021-06-03 13:48:00,257054.66666666666
2021-06-03 13:50:00,257057.66666666666
2021-06-03 13:52:00,257042.33333333334
2021-06-03 13:54:00,257008.33333333334
2021-06-03 13:56:00,257011.66666666666
2021-06-03 13:58:00,257031.66666666666
2021-06-03 14:00:00,257069.0
2021-06-03 14:02:00,257079.0
2021-06-03 14:04:00,257075.0
2021-06-03 14:06:00,257072.66666666666
2021-06-03 14:08:00,257025.33333333334
2021-06-03 14:10:00,257024.16666666666
2021-06-03 14:12:00,257039.83333333334
2021-06-03 14:14:00,257098.0
2021-06-03 14:16:00,257102.0
2021-06-03 14:18:00,257084.33333333334
2021-06-03 14:20:00,257066.33333333334
2021-06-03 14:22:00,257067.0
2021-06-03 14:24:00,257070.33333333334
2021-06-03 14:26:00,257081.83333333334
2021-06-03 14:28:00,257098.0
2021-06-03 14:30:00,257108.0
2021-06-03 14:32:00,256747.5
2021-06-03 14:34:00,256730.0
2021-06-03 14:36:00,256704.0
2021-06-03 14:38:00,257082.83333333334
2021-06-03 14:40:00,257116.5
2021-06-03 14:42:00,257161.33333333334
2021-06-03 14:44:00,257196.66666666666
2021-06-03 14:46:00,257224.0
2021-06-03 14:48:00,257150.33333333334
2021-06-03 14:50:00,257256.0
2021-06-03 14:52:00,257379.0
2021-06-03 14:54:00,257579.66666666666
2021-06-03 14:56:00,257612.33333333334
2021-06-03 14:58:00,257616.66666666666
2021-06-03 15:00:00,257627.66666666666
2021-06-03 15:02:00,257629.66666666666
2021-06-03 15:04:00,257633.0
2021-06-03 15:06:00,257654.66666666666
2021-06-03 15:08:00,257676.0
2021-06-03 15:10:00,257708.0
2021-06-03 15:12:00,257722.66666666666
2021-06-03 15:14:00,257760.5
2021-06-03 15:16:00,257824.66666666666
2021-06-03 15:18:00,257929.66666666666
2021-06-03 15:20:00,258017.16666666666
2021-06-03 15:22:00,258113.33333333334
2021-06-03 15:24:00,258176.33333333334
2021-06-03 15:26:00,258168.0
2021-06-03 15:28:00,258192.16666666666
2021-06-03 15:30:00,258206.16666666666
2021-06-03 15:32:00,258380.33333333334
2021-06-03 15:34:00,258490.0
2021-06-03 15:36:00,258594.33333333334
2021-06-03 15:38:00,258605.33333333334
2021-06-03 15:40:00,258606.0
2021-06-03 15:42:00,258608.33333333334
2021-06-03 15:44:00,258609.0
2021-06-03 15:46:00,258605.66666666666
2021-06-03 15:48:00,258607.33333333334
2021-06-03 15:50:00,258592.66666666666
2021-06-03 15:52:00,258587.0
2021-06-03 15:54:00,258584.33333333334
2021-06-03 15:56:00,258601.0
2021-06-03 15:58:00,258605.33333333334
2021-06-03 16:00:00,258611.66666666666
2021-06-03 16:02:00,258558.16666666666
2021-06-03 16:04:00,258559.16666666666
2021-06-03 16:06:00,258547.66666666666
2021-06-03 16:08:00,258594.66666666666
2021-06-03 16:10:00,258599.16666666666
2021-06-03 16:12:00,258608.33333333334
2021-06-03 16:14:00,258619.66666666666
2021-06-03 16:16:00,258614.66666666666
2021-06-03 16:18:00,258595.66666666666
2021-06-03 16:20:00,258574.33333333334
2021-06-03 16:22:00,258566.66666666666
2021-06-03 16:24:00,258573.16666666666
2021-06-03 16:26:00,258581.33333333334
2021-06-03 16:28:00,258572.33333333334
2021-06-03 16:30:00,258578.66666666666
2021-06-03 16:32:00,258589.66666666666
2021-06-03 16:34:00,258611.0
2021-06-03 16:36:00,258612.0
2021-06-03 16:38:00,258613.33333333334
2021-06-03 16:40:00,258625.66666666666
2021-06-03 16:42:00,258643.33333333334
2021-06-03 16:44:00,258632.33333333334
2021-06-03 16:46:00,258649.33333333334
2021-06-03 16:48:00,258664.16666666666
2021-06-03 16:50:00,258699.33333333334
2021-06-03 16:52:00,258699.16666666666
2021-06-03 16:54:00,258697.33333333334
2021-06-03 16:56:00,258691.0
2021-06-03 16:58:00,258687.66666666666
2021-06-03 17:00:00,258689.66666666666
2021-06-03 17:02:00,258692.33333333334
2021-06-03 17:04:00,258692.33333333334
2021-06-03 17:06:00,258687.5
2021-06-03 17:08:00,258671.5
2021-06-03 17:10:00,258671.0
2021-06-03 17:12:00,258631.0
2021-06-03 17:14:00,258601.0
2021-06-03 17:16:00,258575.33333333334
2021-06-03 17:18:00,258612.0
2021-06-03 17:20:00,258657.0
2021-06-03 17:22:00,258689.0
2021-06-03 17:24:00,258664.33333333334
2021-06-03 17:26:00,258684.0
2021-06-03 17:28:00,258677.66666666666
2021-06-03 17:30:00,258703.0
2021-06-03 17:32:00,258689.0
2021-06-03 17:34:00,258697.66666666666
2021-06-03 17:36:00,258710.0
2021-06-03 17:38:00,258714.33333333334
2021-06-03 17:40:00,258718.0
2021-06-03 17:42:00,258738.66666666666
2021-06-03 17:44:00,258772.66666666666
2021-06-03 17:46:00,258807.0
2021-06-03 17:48:00,258822.0
2021-06-03 17:50:00,258825.66666666666
2021-06-03 17:52:00,258826.33333333334
2021-06-03 17:54:00,258821.33333333334
2021-06-03 17:56:00,258811.66666666666
2021-06-03 17:58:00,258806.33333333334
2021-06-03 18:00:00,258793.0
2021-06-03 18:02:00,258801.66666666666
2021-06-03 18:04:00,258811.33333333334
2021-06-03 18:06:00,258837.33333333334
2021-06-03 18:08:00,258850.33333333334
2021-06-03 18:10:00,258857.0
2021-06-03 18:12:00,258864.0
2021-06-03 18:14:00,258865.0
2021-06-03 18:16:00,258873.66666666666
2021-06-03 18:18:00,258879.16666666666
2021-06-03 18:20:00,258888.16666666666
2021-06-03 18:22:00,258890.66666666666
2021-06-03 18:24:00,258897.33333333334
2021-06-03 18:26:00,258900.66666666666
2021-06-03 18:28:00,258902.66666666666
2021-06-03 18:30:00,258895.66666666666
2021-06-03 18:32:00,258888.0
2021-06-03 18:34:00,258889.33333333334
2021-06-03 18:36:00,258894.66666666666
2021-06-03 18:38:00,258903.66666666666
2021-06-03 18:40:00,258903.33333333334
2021-06-03 18:42:00,258894.33333333334
2021-06-03 18:44:00,258888.0
2021-06-03 18:46:00,258898.66666666666
2021-06-03 18:48:00,258918.66666666666
2021-06-03 18:50:00,258939.66666666666
2021-06-03 18:52:00,258941.0
2021-06-03 18:54:00,258948.66666666666
2021-06-03 18:56:00,258956.0
2021-06-03 18:58:00,258967.0
2021-06-03 19:00:00,258972.0
2021-06-03 19:02:00,258963.66666666666
2021-06-03 19:04:00,258955.66666666666
2021-06-03 19:06:00,258954.33333333334
2021-06-03 19:08:00,258957.16666666666
2021-06-03 19:10:00,258962.83333333334
2021-06-03 19:12:00,258958.0
2021-06-03 19:14:00,258949.0
2021-06-03 19:16:00,258941.83333333334
2021-06-03 19:18:00,258878.16666666666
2021-06-03 19:20:00,258897.0
2021-06-03 19:22:00,258909.66666666666
2021-06-03 19:24:00,258985.66666666666
2021-06-03 19:26:00,258981.16666666666
2021-06-03 19:28:00,258985.5
2021-06-03 19:30:00,258987.0
2021-06-03 19:32:00,258991.33333333334
2021-06-03 19:34:00,258988.33333333334
2021-06-03 19:36:00,258987.66666666666
2021-06-03 19:38:00,258993.0
2021-06-03 19:40:00,258999.66666666666
2021-06-03 19:42:00,259008.66666666666
2021-06-03 19:44:00,258995.0
2021-06-03 19:46:00,258969.33333333334
2021-06-03 19:48:00,258941.66666666666
2021-06-03 19:50:00,258938.33333333334
2021-06-03 19:52:00,258941.0
2021-06-03 19:54:00,258930.33333333334
2021-06-03 19:56:00,257992.66666666666
2021-06-03 19:58:00,258007.16666666666
2021-06-03 20:00:00,258037.5
2021-06-03 20:02:00,258938.66666666666
2021-06-03 20:04:00,258919.33333333334
2021-06-03 20:06:00,258914.33333333334
2021-06-03 20:08:00,258939.33333333334
2021-06-03 20:10:00,258959.33333333334
2021-06-03 20:12:00,258963.33333333334
2021-06-03 20:14:00,258960.33333333334
2021-06-03 20:16:00,258966.66666666666
2021-06-03 20:18:00,258969.16666666666
2021-06-03 20:20:00,258979.33333333334
2021-06-03 20:22:00,258979.66666666666
2021-06-03 20:24:00,258969.33333333334
2021-06-03 20:26:00,258959.66666666666
2021-06-03 20:28:00,258948.0
2021-06-03 20:30:00,258978.66666666666
2021-06-03 20:32:00,259008.33333333334
2021-06-03 20:34:00,259037.33333333334
2021-06-03 20:36:00,259032.66666666666
2021-06-03 20:38:00,259019.66666666666
2021-06-03 20:40:00,258996.66666666666
2021-06-03 20:42:00,258988.0
2021-06-03 20:44:00,258988.33333333334
2021-06-03 20:46:00,258949.0
2021-06-03 20:48:00,258931.0
2021-06-03 20:50:00,258928.66666666666
2021-06-03 20:52:00,258980.33333333334
2021-06-03 20:54:00,258940.66666666666
2021-06-03 20:56:00,258872.0
2021-06-03 20:58:00,258799.66666666666
2021-06-03 21:00:00,258803.33333333334
2021-06-03 21:02:00,258875.83333333334
2021-06-03 21:04:00,258950.33333333334
2021-06-03 21:06:00,259004.66666666666
2021-06-03 21:08:00,258995.0
2021-06-03 21:10:00,258983.0
2021-06-03 21:12:00,258979.33333333334
2021-06-03 21:14:00,258994.0
2021-06-03 21:16:00,259011.0
2021-06-03 21:18:00,259024.33333333334
2021-06-03 21:20:00,259029.0
2021-06-03 21:22:00,259024.33333333334
2021-06-03 21:24:00,259025.5
2021-06-03 21:26:00,259019.16666666666
2021-06-03 21:28:00,259020.66666666666
2021-06-03 21:30:00,259010.5
2021-06-03 21:32:00,259009.33333333334
2021-06-03 21:34:00,259013.5
2021-06-03 21:36:00,259025.0
2021-06-03 21:38:00,258980.0
2021-06-03 21:40:00,258960.66666666666
2021-06-03 21:42:00,258941.0
2021-06-03 21:44:00,258968.66666666666
2021-06-03 21:46:00,258966.66666666666
2021-06-03 21:48:00,258968.0
2021-06-03 21:50:00,258965.66666666666
2021-06-03 21:52:00,258956.33333333334
2021-06-03 21:54:00,258961.0
2021-06-03 21:56:00,258976.66666666666
2021-06-03 21:58:00,258996.33333333334
2021-06-03 22:00:00,258996.66666666666
2021-06-03 22:02:00,258951.66666666666
2021-06-03 22:04:00,258947.0
2021-06-03 22:06:00,258936.0
2021-06-03 22:08:00,258946.33333333334
2021-06-03 22:10:00,258935.33333333334
2021-06-03 22:12:00,258938.5
2021-06-03 22:14:00,258956.33333333334
2021-06-03 22:16:00,258961.33333333334
2021-06-03 22:18:00,258962.33333333334
2021-06-03 22:20:00,258982.33333333334
2021-06-03 22:22:00,258992.0
2021-06-03 22:24:00,259004.0
2021-06-03 22:26:00,259004.33333333334
2021-06-03 22:28:00,259000.66666666666
2021-06-03 22:30:00,258990.66666666666
2021-06-03 22:32:00,258978.33333333334
2021-06-03 22:34:00,258979.33333333334
2021-06-03 22:36:00,258992.0
2021-06-03 22:38:00,259007.66666666666
2021-06-03 22:40:00,259018.33333333334
2021-06-03 22:42:00,259016.66666666666
2021-06-03 22:44:00,258892.83333333334
2021-06-03 22:46:00,258877.66666666666
2021-06-03 22:48:00,258868.5
2021-06-03 22:50:00,258980.0
2021-06-03 22:52:00,258981.0
2021-06-03 22:54:00,258967.66666666666
2021-06-03 22:56:00,258964.0
2021-06-03 22:58:00,258965.83333333334
2021-06-03 23:00:00,258970.16666666666
2021-06-03 23:02:00,258977.83333333334
2021-06-03 23:04:00,258955.0
2021-06-03 23:06:00,258889.0
2021-06-03 23:08:00,258870.0
2021-06-03 23:10:00,258893.33333333334
2021-06-03 23:12:00,258976.0
2021-06-03 23:14:00,259005.0
2021-06-03 23:16:00,259018.66666666666
2021-06-03 23:18:00,259026.0
2021-06-03 23:20:00,259013.0
2021-06-03 23:22:00,259005.33333333334
2021-06-03 23:24:00,258998.16666666666
2021-06-03 23:26:00,259004.16666666666
2021-06-03 23:28:00,259009.33333333334
2021-06-03 23:30:00,259019.5
2021-06-03 23:32:00,259032.0
2021-06-03 23:34:00,259026.33333333334
2021-06-03 23:36:00,259003.33333333334
2021-06-03 23:38:00,258991.66666666666
2021-06-03 23:40:00,259008.66666666666
2021-06-03 23:42:00,259044.16666666666
2021-06-03 23:44:00,259063.66666666666
2021-06-03 23:46:00,259068.66666666666
2021-06-03 23:48:00,259072.33333333334
2021-06-03 23:50:00,259078.66666666666
2021-06-03 23:52:00,259088.0
2021-06-03 23:54:00,259083.16666666666
2021-06-03 23:56:00,259076.16666666666
2021-06-03 23:58:00,259064.0
2021-06-04 00:00:00,259061.66666666666
2021-06-04 00:02:00,259053.0
2021-06-04 00:04:00,259036.66666666666
2021-06-04 00:06:00,259020.66666666666
2021-06-04 00:08:00,258997.33333333334
2021-06-04 00:10:00,258978.66666666666
2021-06-04 00:12:00,258966.0
2021-06-04 00:14:00,258957.33333333334
2021-06-04 00:16:00,258959.33333333334
2021-06-04 00:18:00,258955.66666666666
2021-06-04 00:20:00,258968.66666666666
2021-06-04 00:22:00,258979.0
2021-06-04 00:24:00,258992.0
2021-06-04 00:26:00,258990.66666666666
2021-06-04 00:28:00,258983.33333333334
2021-06-04 00:30:00,258979.0
2021-06-04 00:32:00,258910.33333333334
2021-06-04 00:34:00,258843.0
2021-06-04 00:36:00,258838.0
2021-06-04 00:38:00,258904.33333333334
2021-06-04 00:40:00,258888.0
2021-06-04 00:42:00,258779.16666666666
2021-06-04 00:44:00,258784.16666666666
2021-06-04 00:46:00,258857.66666666666
2021-06-04 00:48:00,258949.0
2021-06-04 00:50:00,258881.0
2021-06-04 00:52:00,258841.33333333334
2021-06-04 00:54:00,258860.66666666666
2021-06-04 00:56:00,258908.33333333334
2021-06-04 00:58:00,258954.33333333334
2021-06-04 01:00:00,258947.33333333334
2021-06-04 01:02:00,258949.33333333334
2021-06-04 01:04:00,258957.66666666666
2021-06-04 01:06:00,258969.16666666666
2021-06-04 01:08:00,259001.5
2021-06-04 01:10:00,259016.5
2021-06-04 01:12:00,259027.66666666666
2021-06-04 01:14:00,259025.66666666666
2021-06-04 01:16:00,259018.66666666666
2021-06-04 01:18:00,259014.83333333334
2021-06-04 01:20:00,259015.33333333334
2021-06-04 01:22:00,259023.0
2021-06-04 01:24:00,259022.0
2021-06-04 01:26:00,259027.66666666666
2021-06-04 01:28:00,259027.33333333334
2021-06-04 01:30:00,259033.66666666666
2021-06-04 01:32:00,259038.0
2021-06-04 01:34:00,259043.33333333334
2021-06-04 01:36:00,259041.0
2021-06-04 01:38:00,259034.0
2021-06-04 01:40:00,259030.33333333334
2021-06-04 01:42:00,259030.33333333334
2021-06-04 01:44:00,259034.0
2021-06-04 01:46:00,259043.0
2021-06-04 01:48:00,259052.0
2021-06-04 01:50:00,259045.66666666666
2021-06-04 01:52:00,259018.0
2021-06-04 01:54:00,258995.33333333334
2021-06-04 01:56:00,258990.0
2021-06-04 01:58:00,259002.3333333333
2021-06-04 02:00:00,259010.5
2021-06-04 02:02:00,259004.0
2021-06-04 02:04:00,259003.83333333334
2021-06-04 02:06:00,259008.83333333334
2021-06-04 02:08:00,259031.66666666666
2021-06-04 02:10:00,259053.0
2021-06-04 02:12:00,259067.33333333334
2021-06-04 02:14:00,259077.33333333334
2021-06-04 02:16:00,259082.33333333334
2021-06-04 02:18:00,259084.33333333334
2021-06-04 02:20:00,259084.0
2021-06-04 02:22:00,259080.0
2021-06-04 02:24:00,259094.33333333334
2021-06-04 02:26:00,259105.0
2021-06-04 02:28:00,259107.66666666666
2021-06-04 02:30:00,259105.0
2021-06-04 02:32:00,259103.0
2021-06-04 02:34:00,259113.0
2021-06-04 02:36:00,259111.33333333334
2021-06-04 02:38:00,259112.0
2021-06-04 02:40:00,259114.0
2021-06-04 02:42:00,259122.16666666666
2021-06-04 02:44:00,259124.16666666666
2021-06-04 02:46:00,259124.0
2021-06-04 02:48:00,259118.66666666666
2021-06-04 02:50:00,259119.0
2021-06-04 02:52:00,259112.0
2021-06-04 02:54:00,259114.33333333334
2021-06-04 02:56:00,259115.0
2021-06-04 02:58:00,259119.83333333334
2021-06-04 03:00:00,259119.0
2021-06-04 03:02:00,259055.33333333334
2021-06-04 03:04:00,259050.0
2021-06-04 03:06:00,259040.66666666666
2021-06-04 03:08:00,259099.0
2021-06-04 03:10:00,259097.66666666666
2021-06-04 03:12:00,259094.66666666666
2021-06-04 03:14:00,259083.66666666666
2021-06-04 03:16:00,259071.66666666666
2021-06-04 03:18:00,259062.33333333334
2021-06-04 03:20:00,259069.66666666666
2021-06-04 03:22:00,259078.0
2021-06-04 03:24:00,259087.33333333334
2021-06-04 03:26:00,259090.33333333334
2021-06-04 03:28:00,259093.66666666666
2021-06-04 03:30:00,259095.33333333334
2021-06-04 03:32:00,259093.66666666666
2021-06-04 03:34:00,259094.0
2021-06-04 03:36:00,259097.33333333334
2021-06-04 03:38:00,259095.66666666666
2021-06-04 03:40:00,259097.66666666666
2021-06-04 03:42:00,259097.5
2021-06-04 03:44:00,259096.0
2021-06-04 03:46:00,259097.33333333334
2021-06-04 03:48:00,259099.33333333334
2021-06-04 03:50:00,259099.0
2021-06-04 03:52:00,259095.3333333333
2021-06-04 03:54:00,259091.33333333334
2021-06-04 03:56:00,259094.66666666666
2021-06-04 03:58:00,259097.0
2021-06-04 04:00:00,259100.0
2021-06-04 04:02:00,259095.0
2021-06-04 04:04:00,259090.66666666666
2021-06-04 04:06:00,259087.0
2021-06-04 04:08:00,259097.33333333334
2021-06-04 04:10:00,259105.66666666666
2021-06-04 04:12:00,259112.83333333334
2021-06-04 04:14:00,259108.16666666666
2021-06-04 04:16:00,259096.0
2021-06-04 04:18:00,259085.33333333334
2021-06-04 04:20:00,259071.66666666666
2021-06-04 04:22:00,259072.5
2021-06-04 04:24:00,259064.16666666666
2021-06-04 04:26:00,259065.5
2021-06-04 04:28:00,259064.0
2021-06-04 04:30:00,259072.0
2021-06-04 04:32:00,259069.0
2021-06-04 04:34:00,259074.33333333334
2021-06-04 04:36:00,259078.0
2021-06-04 04:38:00,259085.0
2021-06-04 04:40:00,259081.16666666666
2021-06-04 04:42:00,259084.16666666666
2021-06-04 04:44:00,259093.0
2021-06-04 04:46:00,259097.66666666666
2021-06-04 04:48:00,259096.0
2021-06-04 04:50:00,259088.33333333334
2021-06-04 04:52:00,259088.0
2021-06-04 04:54:00,259083.0
2021-06-04 04:56:00,259084.33333333334
2021-06-04 04:58:00,259077.66666666666
2021-06-04 05:00:00,259079.0
2021-06-04 05:02:00,259073.33333333334
2021-06-04 05:04:00,257925.66666666666
2021-06-04 05:06:00,256833.66666666666
2021-06-04 05:08:00,256840.33333333334
2021-06-04 05:10:00,258370.33333333334
2021-06-04 05:12:00,259066.66666666666
2021-06-04 05:14:00,259063.0
2021-06-04 05:16:00,259076.16666666666
2021-06-04 05:18:00,259086.66666666666
2021-06-04 05:20:00,259087.66666666666
2021-06-04 05:22:00,259081.0
2021-06-04 05:24:00,259076.66666666666
2021-06-04 05:26:00,259073.66666666666
2021-06-04 05:28:00,259076.33333333334
2021-06-04 05:30:00,259064.66666666666
2021-06-04 05:32:00,259071.66666666666
2021-06-04 05:34:00,259077.16666666666
2021-06-04 05:36:00,259097.33333333334
2021-06-04 05:38:00,259096.0
2021-06-04 05:40:00,259098.0
2021-06-04 05:42:00,259106.33333333334
2021-06-04 05:44:00,259113.66666666666
2021-06-04 05:46:00,259112.33333333334
2021-06-04 05:48:00,259109.33333333334
2021-06-04 05:50:00,259108.0
2021-06-04 05:52:00,259095.66666666666
2021-06-04 05:54:00,259067.0
2021-06-04 05:56:00,259042.66666666666
2021-06-04 05:58:00,259036.0
2021-06-04 06:00:00,259030.33333333334
2021-06-04 06:02:00,259039.33333333334
2021-06-04 06:04:00,259044.66666666666
2021-06-04 06:06:00,259053.33333333334
2021-06-04 06:08:00,259056.33333333334
2021-06-04 06:10:00,259053.83333333334
2021-06-04 06:12:00,259058.66666666666
2021-06-04 06:14:00,259056.33333333334
2021-06-04 06:16:00,259066.66666666666
2021-06-04 06:18:00,259074.0
2021-06-04 06:20:00,259079.0
2021-06-04 06:22:00,259079.0
2021-06-04 06:24:00,259080.33333333334
2021-06-04 06:26:00,259081.33333333334
2021-06-04 06:28:00,259075.16666666666
2021-06-04 06:30:00,259069.0
2021-06-04 06:32:00,259067.16666666666
2021-06-04 06:34:00,259059.83333333334
2021-06-04 06:36:00,259057.0
2021-06-04 06:38:00,259059.66666666666
2021-06-04 06:40:00,259061.66666666666
2021-06-04 06:42:00,259063.33333333334
2021-06-04 06:44:00,259045.66666666666
2021-06-04 06:46:00,259012.83333333334
2021-06-04 06:48:00,258953.66666666666
2021-06-04 06:50:00,258890.66666666666
2021-06-04 06:52:00,258867.0
2021-06-04 06:54:00,258867.0
2021-06-04 06:56:00,258889.0
2021-06-04 06:58:00,258904.16666666666
2021-06-04 07:00:00,258899.0
2021-06-04 07:02:00,258883.16666666666
2021-06-04 07:04:00,258863.16666666666
2021-06-04 07:06:00,258877.33333333334
2021-06-04 07:08:00,258904.83333333334
2021-06-04 07:10:00,258926.66666666666
2021-06-04 07:12:00,258934.66666666666
2021-06-04 07:14:00,258933.0
2021-06-04 07:16:00,258934.83333333334
2021-06-04 07:18:00,258925.0
2021-06-04 07:20:00,258893.0
2021-06-04 07:22:00,258827.5
2021-06-04 07:24:00,258787.66666666666
2021-06-04 07:26:00,258647.0
2021-06-04 07:28:00,258671.33333333334
2021-06-04 07:30:00,258724.0
2021-06-04 07:32:00,258903.0
2021-06-04 07:34:00,258956.66666666666
2021-06-04 07:36:00,258989.33333333334
2021-06-04 07:38:00,258996.66666666666
2021-06-04 07:40:00,258999.66666666666
2021-06-04 07:42:00,259004.66666666666
2021-06-04 07:44:00,259037.33333333334
2021-06-04 07:46:00,259061.33333333334
2021-06-04 07:48:00,259065.66666666666
2021-06-04 07:50:00,259070.66666666666
2021-06-04 07:52:00,259090.66666666666
2021-06-04 07:54:00,259100.66666666666
2021-06-04 07:56:00,259099.33333333334
2021-06-04 07:58:00,259101.0
2021-06-04 08:00:00,259106.33333333334
2021-06-04 08:02:00,259121.66666666666
2021-06-04 08:04:00,259073.16666666666
2021-06-04 08:06:00,259073.33333333334
2021-06-04 08:08:00,259066.83333333334
2021-06-04 08:10:00,259117.0
2021-06-04 08:12:00,259118.66666666666
2021-06-04 08:14:00,259034.83333333334
2021-06-04 08:16:00,259032.33333333334
2021-06-04 08:18:00,259047.0
2021-06-04 08:20:00,259119.16666666666
2021-06-04 08:22:00,259124.0
2021-06-04 08:24:00,259106.0
2021-06-04 08:26:00,259110.0
2021-06-04 08:28:00,259114.0
2021-06-04 08:30:00,259133.66666666666
2021-06-04 08:32:00,259131.66666666666
2021-06-04 08:34:00,259123.66666666666
2021-06-04 08:36:00,259122.33333333334
2021-06-04 08:38:00,259128.0
2021-06-04 08:40:00,259133.66666666666
2021-06-04 08:42:00,259137.0
2021-06-04 08:44:00,259133.66666666666
2021-06-04 08:46:00,259136.66666666666
2021-06-04 08:48:00,259142.0
2021-06-04 08:50:00,259131.33333333334
2021-06-04 08:52:00,259065.66666666666
2021-06-04 08:54:00,259046.5
2021-06-04 08:56:00,259045.5
2021-06-04 08:58:00,259092.83333333334
2021-06-04 09:00:00,259088.66666666666
2021-06-04 09:02:00,259083.16666666666
2021-06-04 09:04:00,259078.0
2021-06-04 09:06:00,259069.33333333334
2021-06-04 09:08:00,259070.16666666666
2021-06-04 09:10:00,259079.66666666666
2021-06-04 09:12:00,259089.16666666666
2021-06-04 09:14:00,259095.0
2021-06-04 09:16:00,259094.66666666666
2021-06-04 09:18:00,259105.66666666666
2021-06-04 09:20:00,259123.33333333334
2021-06-04 09:22:00,259104.66666666666
2021-06-04 09:24:00,259084.66666666666
2021-06-04 09:26:00,259047.66666666666
2021-06-04 09:28:00,259047.33333333334
2021-06-04 09:30:00,259044.83333333334
2021-06-04 09:32:00,259053.0
2021-06-04 09:34:00,259082.66666666666
2021-06-04 09:36:00,259112.0
2021-06-04 09:38:00,259031.0
2021-06-04 09:40:00,259030.0
2021-06-04 09:42:00,259034.33333333334
2021-06-04 09:44:00,259144.83333333334
2021-06-04 09:46:00,259158.83333333334
2021-06-04 09:48:00,259157.33333333334
2021-06-04 09:50:00,259148.66666666666
2021-06-04 09:52:00,259135.33333333334
2021-06-04 09:54:00,259128.66666666666
2021-06-04 09:56:00,259128.33333333334
2021-06-04 09:58:00,259123.0
2021-06-04 10:00:00,259118.0
2021-06-04 10:02:00,259109.66666666666
2021-06-04 10:04:00,259103.0
2021-06-04 10:06:00,259107.0
2021-06-04 10:08:00,259112.83333333334
2021-06-04 10:10:00,259116.0
2021-06-04 10:12:00,259103.0
2021-06-04 10:14:00,259092.33333333334
2021-06-04 10:16:00,259085.5
2021-06-04 10:18:00,259090.16666666666
2021-06-04 10:20:00,259094.66666666666
2021-06-04 10:22:00,259100.0
2021-06-04 10:24:00,259097.16666666666
2021-06-04 10:26:00,259095.5
2021-06-04 10:28:00,259047.0
2021-06-04 10:30:00,259055.0
2021-06-04 10:32:00,259069.5
2021-06-04 10:34:00,259124.66666666666
2021-06-04 10:36:00,259138.0
2021-06-04 10:38:00,259142.0
2021-06-04 10:40:00,259156.0
2021-06-04 10:42:00,259167.0
2021-06-04 10:44:00,259179.66666666666
2021-06-04 10:46:00,259191.0
2021-06-04 10:48:00,259056.0
2021-06-04 10:50:00,258744.33333333334
2021-06-04 10:52:00,258429.33333333334
2021-06-04 10:54:00,258257.33333333334
2021-06-04 10:56:00,258259.83333333334
2021-06-04 10:58:00,258260.5
2021-06-04 11:00:00,258257.33333333334
2021-06-04 11:02:00,258246.66666666666
2021-06-04 11:04:00,258206.66666666666
2021-06-04 11:06:00,258204.0
2021-06-04 11:08:00,258208.0
2021-06-04 11:10:00,258243.66666666666
2021-06-04 11:12:00,258246.66666666666
2021-06-04 11:14:00,258250.0
2021-06-04 11:16:00,258259.33333333334
2021-06-04 11:18:00,258268.33333333334
2021-06-04 11:20:00,258278.66666666666
2021-06-04 11:22:00,258278.5
2021-06-04 11:24:00,258276.0
2021-06-04 11:26:00,258276.33333333334
2021-06-04 11:28:00,258283.66666666666
2021-06-04 11:30:00,258287.0
2021-06-04 11:32:00,258289.83333333334
2021-06-04 11:34:00,258282.0
2021-06-04 11:36:00,258282.33333333334
2021-06-04 11:38:00,258284.33333333334
2021-06-04 11:40:00,258294.33333333334
2021-06-04 11:42:00,258299.0
2021-06-04 11:44:00,258304.66666666666
2021-06-04 11:46:00,258312.66666666666
2021-06-04 11:48:00,258263.66666666666
2021-06-04 11:50:00,258263.33333333334
2021-06-04 11:52:00,258267.0
2021-06-04 11:54:00,258327.0
2021-06-04 11:56:00,258319.0
2021-06-04 11:58:00,258312.33333333334
2021-06-04 12:00:00,258281.33333333334
2021-06-04 12:02:00,258276.33333333334
2021-06-04 12:04:00,258242.66666666666
2021-06-04 12:06:00,258255.0
2021-06-04 12:08:00,258262.83333333334
2021-06-04 12:10:00,258311.0
2021-06-04 12:12:00,258338.66666666666
2021-06-04 12:14:00,258350.33333333334
2021-06-04 12:16:00,258347.33333333334
2021-06-04 12:18:00,258325.33333333334
2021-06-04 12:20:00,258315.33333333334
2021-06-04 12:22:00,258305.0
2021-06-04 12:24:00,258314.0
2021-06-04 12:26:00,258323.66666666666
2021-06-04 12:28:00,258328.66666666666
2021-06-04 12:30:00,258328.0
2021-06-04 12:32:00,258324.33333333334
2021-06-04 12:34:00,258310.83333333334
2021-06-04 12:36:00,258307.66666666666
2021-06-04 12:38:00,258307.16666666666
2021-06-04 12:40:00,258311.33333333334
2021-06-04 12:42:00,258319.66666666666
