site_id,start_time,start_time_utc,event_node_name,entity_id,event_sequence,event_node_name_to,start_time_prev,time_delta_seconds
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937205000,15/02/22 15:00,apevents_ap_AP_UPGRADED,d4dc0926790d,609,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937205000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937205000,15/02/22 15:00,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,610,apevents_ap_AP_CONFIGURED,1644937202000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937202000,15/02/22 15:00,apevents_ap_AP_CONFIGURED,d4dc0926790d,611,apevents_ap_AP_UPGRADED,1644937200000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937200000,15/02/22 15:00,apevents_ap_AP_UPGRADED,d4dc0926790d,612,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937200000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937200000,15/02/22 15:00,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,613,apevents_ap_AP_CONFIGURED,1644937199000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937199000,15/02/22 14:59,apevents_ap_AP_CONFIGURED,d4dc0926790d,614,apevents_ap_AP_UPGRADED,1644937195000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937195000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,615,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937195000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937195000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,616,apevents_ap_AP_CONFIGURED,1644937193000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937193000,15/02/22 14:59,apevents_ap_AP_CONFIGURED,d4dc0926790d,617,apevents_ap_AP_UPGRADED,1644937190000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937190000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,618,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937190000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937190000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,619,apevents_ap_AP_CONFIGURED,1644937187000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937187000,15/02/22 14:59,apevents_ap_AP_CONFIGURED,d4dc0926790d,620,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937185000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937185000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,621,apevents_ap_AP_UPGRADED,1644937185000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937185000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,622,apevents_ap_AP_CONFIGURED,1644937184000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937184000,15/02/22 14:59,apevents_ap_AP_CONFIGURED,d4dc0926790d,623,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937180000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937180000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,624,apevents_ap_AP_UPGRADED,1644937180000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937180000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,625,apevents_ap_AP_RESTARTED,1644937179000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937179000,15/02/22 14:59,apevents_ap_AP_RESTARTED,d4dc0926790d,626,apevents_ap_AP_CONFIGURED,1644937178000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937178000,15/02/22 14:59,apevents_ap_AP_CONFIGURED,d4dc0926790d,627,apevents_ap_AP_UPGRADED,1644937175000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937175000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,628,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937175000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937175000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,629,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937170000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937170000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,630,apevents_ap_AP_UPGRADED,1644937170000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937170000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,631,apevents_ap_AP_UPGRADED,1644937165000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937165000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,632,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937165000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937165000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,633,apevents_ap_AP_UPGRADED,1644937160000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937160000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,634,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937160000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937160000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,635,eeevents_ap_ap_ap_restart_upgrade,1644937159426,0.574
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937159426,15/02/22 14:59,eeevents_ap_ap_ap_restart_upgrade,d441485e-2f93-4a78-81c9-cf2672d4fbcd_d4dc0926790d,636,apevents_ap_AP_UPGRADED,1644937155000,4.426
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937155000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,637,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937155000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937155000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,638,apevents_ap_AP_UPGRADED,1644937150000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937150000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,639,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937150000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937150000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,640,apevents_ap_AP_UPGRADED,1644937145000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937145000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,641,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937145000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937145000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,642,apevents_ap_AP_UPGRADED,1644937140000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937140000,15/02/22 14:59,apevents_ap_AP_UPGRADED,d4dc0926790d,643,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937140000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937140000,15/02/22 14:59,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,644,apevents_ap_AP_UPGRADED,1644937139000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937139000,15/02/22 14:58,apevents_ap_AP_UPGRADED,d4dc0926790d,645,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644937139000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937139000,15/02/22 14:58,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926790d,646,apevents_ap_AP_UPGRADE_BY_MIST,1644937093000,46
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937093000,15/02/22 14:58,apevents_ap_AP_UPGRADE_BY_MIST,d4dc0926790d,647,apevents_ap_AP_CONFIGURED,1644937049000,44
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937049000,15/02/22 14:57,apevents_ap_AP_CONFIGURED,d4dc0926790d,648,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644937046000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937046000,15/02/22 14:57,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc0926790d,649,apevents_ap_AP_RRM_ACTION,1644937044000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937044000,15/02/22 14:57,apevents_ap_AP_RRM_ACTION,d4dc0926790d,650,apevents_ap_AP_RESTARTED,1644937044000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937044000,15/02/22 14:57,apevents_ap_AP_RESTARTED,d4dc0926790d,651,apevents_ap_AP_CONFIGURED,1644937043000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937043000,15/02/22 14:57,apevents_ap_AP_CONFIGURED,d4dc0926790d,652,apevents_ap_AP_CONNECTED,1644937042000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937042000,15/02/22 14:57,apevents_ap_AP_CONNECTED,d4dc0926790d,653,eeevents_ap_ap_ap_restart_power_cycle,1644937024812,17.188
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644937024812,15/02/22 14:57,eeevents_ap_ap_ap_restart_power_cycle,d441485e-2f93-4a78-81c9-cf2672d4fbcd_d4dc0926790d,654,eeevents_ap_radio_coverage_anomaly_asymmetry_downlink,1644936550000,474.812
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936550000,15/02/22 14:49,eeevents_ap_radio_coverage_anomaly_asymmetry_downlink,d4dc09244ce6,655,eeevents_ap_radio_coverage_anomaly_weak_signal,1644936546000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936546000,15/02/22 14:49,eeevents_ap_radio_coverage_anomaly_weak_signal,d4dc0920a1fe,656,apevents_ap_AP_CONFIGURED,1644936497000,49
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936497000,15/02/22 14:48,apevents_ap_AP_CONFIGURED,d4dc09267151,657,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936494000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936494000,15/02/22 14:48,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,658,apevents_ap_AP_UPGRADED,1644936494000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936494000,15/02/22 14:48,apevents_ap_AP_UPGRADED,d4dc09267151,659,apevents_ap_AP_UPGRADED,1644936493000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936493000,15/02/22 14:48,apevents_ap_AP_UPGRADED,d4dc09267151,660,apevents_ap_AP_CONFIGURED,1644936491000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936491000,15/02/22 14:48,apevents_ap_AP_CONFIGURED,d4dc09267151,661,apevents_ap_AP_UPGRADED,1644936489000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936489000,15/02/22 14:48,apevents_ap_AP_UPGRADED,d4dc09267151,662,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936489000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936489000,15/02/22 14:48,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,663,apevents_ap_AP_CONFIGURED,1644936488000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936488000,15/02/22 14:48,apevents_ap_AP_CONFIGURED,d4dc09267151,664,apevents_ap_AP_UPGRADED,1644936483000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936483000,15/02/22 14:48,apevents_ap_AP_UPGRADED,d4dc09267151,665,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936483000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936483000,15/02/22 14:48,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,666,apevents_ap_AP_CONFIGURED,1644936482000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936482000,15/02/22 14:48,apevents_ap_AP_CONFIGURED,d4dc09267151,667,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936478000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936478000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,668,apevents_ap_AP_UPGRADED,1644936478000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936478000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,669,apevents_ap_AP_CONFIGURED,1644936476000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936476000,15/02/22 14:47,apevents_ap_AP_CONFIGURED,d4dc09267151,670,apevents_ap_AP_UPGRADED,1644936474000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936474000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,671,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936474000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936474000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,672,apevents_ap_AP_CONFIGURED,1644936473000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936473000,15/02/22 14:47,apevents_ap_AP_CONFIGURED,d4dc09267151,673,apevents_ap_AP_UPGRADED,1644936469000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936469000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,674,apevents_ap_AP_CONFIGURED,1644936469000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936469000,15/02/22 14:47,apevents_ap_AP_CONFIGURED,d4dc09267151,675,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936469000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936469000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,676,apevents_ap_AP_UPGRADED,1644936463000,6
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936463000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,677,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936463000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936463000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,678,apevents_ap_AP_CONFIGURED,1644936462000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936462000,15/02/22 14:47,apevents_ap_AP_CONFIGURED,d4dc09267151,679,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936459000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936459000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,680,apevents_ap_AP_UPGRADED,1644936458000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936458000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,681,apevents_ap_AP_CONFIGURED,1644936458000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936458000,15/02/22 14:47,apevents_ap_AP_CONFIGURED,d4dc09267151,682,eeevents_ap_radio_coverage_anomaly_asymmetry_downlink,1644936456000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936456000,15/02/22 14:47,eeevents_ap_radio_coverage_anomaly_asymmetry_downlink,d4dc09244da4,683,apevents_ap_AP_RESTARTED,1644936454000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936454000,15/02/22 14:47,apevents_ap_AP_RESTARTED,d4dc09267151,684,apevents_ap_AP_CONFIGURED,1644936453000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936453000,15/02/22 14:47,apevents_ap_AP_CONFIGURED,d4dc09267151,685,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936453000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936453000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,686,apevents_ap_AP_UPGRADED,1644936453000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936453000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,687,apevents_ap_AP_UPGRADED,1644936448000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936448000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,688,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936448000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936448000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,689,apevents_ap_AP_UPGRADED,1644936443000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936443000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,690,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936443000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936443000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,691,apevents_ap_AP_UPGRADED,1644936438000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936438000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,692,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936438000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936438000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,693,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936434000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936434000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,694,apevents_ap_AP_UPGRADED,1644936433000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936433000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,695,eeevents_ap_ap_ap_restart_upgrade,1644936428837,4.163
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936428837,15/02/22 14:47,eeevents_ap_ap_ap_restart_upgrade,d441485e-2f93-4a78-81c9-cf2672d4fbcd_d4dc09267151,696,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936428000,0.837
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936428000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,697,apevents_ap_AP_UPGRADED,1644936428000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936428000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,698,apevents_ap_AP_UPGRADED,1644936423000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936423000,15/02/22 14:47,apevents_ap_AP_UPGRADED,d4dc09267151,699,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936423000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936423000,15/02/22 14:47,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,700,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936419000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936419000,15/02/22 14:46,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,701,apevents_ap_AP_UPGRADED,1644936418000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936418000,15/02/22 14:46,apevents_ap_AP_UPGRADED,d4dc09267151,702,apevents_ap_AP_UPGRADED,1644936413000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936413000,15/02/22 14:46,apevents_ap_AP_UPGRADED,d4dc09267151,703,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936413000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936413000,15/02/22 14:46,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,704,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936409000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936409000,15/02/22 14:46,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,705,apevents_ap_AP_UPGRADED,1644936408000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936408000,15/02/22 14:46,apevents_ap_AP_UPGRADED,d4dc09267151,706,apevents_ap_AP_UPGRADED,1644936407000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936407000,15/02/22 14:46,apevents_ap_AP_UPGRADED,d4dc09267151,707,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644936407000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936407000,15/02/22 14:46,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267151,708,apevents_ap_AP_UPGRADE_BY_MIST,1644936362000,45
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936362000,15/02/22 14:46,apevents_ap_AP_UPGRADE_BY_MIST,d4dc09267151,709,apevents_ap_AP_CONFIGURED,1644936317000,45
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936317000,15/02/22 14:45,apevents_ap_AP_CONFIGURED,d4dc09267151,710,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644936314000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936314000,15/02/22 14:45,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc09267151,711,apevents_ap_AP_RESTARTED,1644936313000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936313000,15/02/22 14:45,apevents_ap_AP_RESTARTED,d4dc09267151,712,apevents_ap_AP_RRM_ACTION,1644936313000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936313000,15/02/22 14:45,apevents_ap_AP_RRM_ACTION,d4dc09267151,713,apevents_ap_AP_CONNECTED,1644936311000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936311000,15/02/22 14:45,apevents_ap_AP_CONNECTED,d4dc09267151,714,apevents_ap_AP_CONFIGURED,1644936311000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936311000,15/02/22 14:45,apevents_ap_AP_CONFIGURED,d4dc09267151,715,eeevents_ap_ap_ap_restart_silent_reboot,1644936292446,18.554
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644936292446,15/02/22 14:44,eeevents_ap_ap_ap_restart_silent_reboot,d441485e-2f93-4a78-81c9-cf2672d4fbcd_d4dc09267151,716,apevents_ap_AP_CONFIGURED,1644935829000,463.446
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935829000,15/02/22 14:37,apevents_ap_AP_CONFIGURED,d4dc09267949,717,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644935825000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935825000,15/02/22 14:37,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267949,718,apevents_ap_AP_UPGRADED,1644935825000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935825000,15/02/22 14:37,apevents_ap_AP_UPGRADED,d4dc09267949,719,apevents_ap_AP_CONFIGURED,1644935822000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935822000,15/02/22 14:37,apevents_ap_AP_CONFIGURED,d4dc09267949,720,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644935820000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935820000,15/02/22 14:37,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267949,721,apevents_ap_AP_UPGRADED,1644935820000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935820000,15/02/22 14:37,apevents_ap_AP_UPGRADED,d4dc09267949,722,apevents_ap_AP_CONFIGURED,1644935820000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935820000,15/02/22 14:37,apevents_ap_AP_CONFIGURED,d4dc09267949,723,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644935815000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935815000,15/02/22 14:36,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267949,724,apevents_ap_AP_UPGRADED,1644935815000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935815000,15/02/22 14:36,apevents_ap_AP_UPGRADED,d4dc09267949,725,apevents_ap_AP_CONFIGURED,1644935813000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935813000,15/02/22 14:36,apevents_ap_AP_CONFIGURED,d4dc09267949,726,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644935810000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935810000,15/02/22 14:36,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267949,727,apevents_ap_AP_CONFIGURED,1644935810000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935810000,15/02/22 14:36,apevents_ap_AP_CONFIGURED,d4dc09267949,728,apevents_ap_AP_UPGRADED,1644935810000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935810000,15/02/22 14:36,apevents_ap_AP_UPGRADED,d4dc09267949,729,apevents_ap_AP_UPGRADED,1644935805000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935805000,15/02/22 14:36,apevents_ap_AP_UPGRADED,d4dc09267949,730,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644935805000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935805000,15/02/22 14:36,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267949,731,apevents_ap_AP_CONFIGURED,1644935804000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935804000,15/02/22 14:36,apevents_ap_AP_CONFIGURED,d4dc09267949,732,apevents_ap_AP_UPGRADED,1644935800000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935800000,15/02/22 14:36,apevents_ap_AP_UPGRADED,d4dc09267949,733,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644935800000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935800000,15/02/22 14:36,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267949,734,apevents_ap_AP_CONFIGURED,1644935798000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935798000,15/02/22 14:36,apevents_ap_AP_CONFIGURED,d4dc09267949,735,apevents_ap_AP_UPGRADED,1644935795000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935795000,15/02/22 14:36,apevents_ap_AP_UPGRADED,d4dc09267949,736,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644935795000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935795000,15/02/22 14:36,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267949,737,apevents_ap_AP_CONFIGURED,1644935792000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935792000,15/02/22 14:36,apevents_ap_AP_CONFIGURED,d4dc09267949,738,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644935790000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644935790000,15/02/22 14:36,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267949,739,apevents_ap_AP_UPGRADED,1644935790000,0
