orgId,mac,siteId,deviceType,model
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d391c0,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c21142,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c2082d,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20f08,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20a53,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20ea4,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c212f5,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d3b7b3,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b02050d2,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP63E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b020d822,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP63-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b3553b23b,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c208d7,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d3b790,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,fcbd67cef0b9,ba7998c2-2104-4053-8635-de287c39ab9e,third,
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b3553a6bf,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c208be,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d058b1,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,fcbd67ce5825,ba7998c2-2104-4053-8635-de287c39ab9e,third,
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20a85,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c21269,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20d73,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20990,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b3553b326,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20972,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c21093,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b3553a859,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d05c12,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c209a9,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c2134a,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b3553b2c7,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c212a0,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20d2d,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c212cd,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c207e2,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20b3e,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c0ac8a,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c207ce,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b020d827,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP63-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c208b4,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20ecc,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c21354,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,948ed3759a85,ba7998c2-2104-4053-8635-de287c39ab9e,third,
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c21241,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c207bf,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20a03,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20eb8,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b3553a804,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c21002,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d39143,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d3b7db,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,00082fe39e80,ba7998c2-2104-4053-8635-de287c39ab9e,third,C3560C405EX-UNIVERSALK9-M
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c0ac7b,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c209c7,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c209ae,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b3553b439,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c208a5,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20ada,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d0569f,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c21273,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20954,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,5c5b35d05ad7,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c208dc,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c20e63,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c2089b,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0202f4e,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP63-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c207a1,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c21359,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c207fb,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
31f3bf67-c408-49ed-81ac-6113c80704a9,d420b0c207c9,ba7998c2-2104-4053-8635-de287c39ab9e,ap,AP43E-US
a8c903ae-e6d0-42a7-b815-fe395dea8017,5c5b358f56d5,be70e391-1fc7-46b0-8378-5a3abab3d3b8,ap,AP41-US
a8c903ae-e6d0-42a7-b815-fe395dea8017,4c710c7d8c80,be70e391-1fc7-46b0-8378-5a3abab3d3b8,third,CAT3K_CAA-UNIVERSALK9-M
a8c903ae-e6d0-42a7-b815-fe395dea8017,5c5b358f56d0,be70e391-1fc7-46b0-8378-5a3abab3d3b8,ap,AP41-US
a8c903ae-e6d0-42a7-b815-fe395dea8017,5c5b358f56e4,be70e391-1fc7-46b0-8378-5a3abab3d3b8,ap,AP41-US
a8c903ae-e6d0-42a7-b815-fe395dea8017,5c5b358f56da,be70e391-1fc7-46b0-8378-5a3abab3d3b8,ap,AP41-US
a8c903ae-e6d0-42a7-b815-fe395dea8017,5c5b358f563a,be70e391-1fc7-46b0-8378-5a3abab3d3b8,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,d420b0823474,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e468c,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e46aa,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e48b7,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e429a,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e488f,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e361f,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3787,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4579,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4380,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3f84,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,d420b083395a,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e484e,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e44b1,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3c23,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e46c3,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4b82,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4826,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4254,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3c14,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4097,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e489e,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3ccd,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3bba,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e39cb,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e425e,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,8764360580,bf217506-7da6-4ec5-8645-dfcdcd79e636,third,C2960X-UNIVERSALK9-M
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4a56,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4867,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e492f,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e34b2,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e467d,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b35be82f0,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3bc9,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e46af,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,d420b081227d,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4821,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3ce1,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4858,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4a74,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3a20,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4281,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e481c,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b353ec242,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3f75,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3aca,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e480d,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4a6f,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4268,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3791,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e428b,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e44ed,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4245,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4880,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3778,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e46d2,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3214,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,d420b0833b67,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3c0a,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4286,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b354e7adf,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,d420b0841ded,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e35f2,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,00876424b700,bf217506-7da6-4ec5-8645-dfcdcd79e636,third,C2960X-UNIVERSALK9-M
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e426d,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e3ef3,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e46c8,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,d420b0833950,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e37c8,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4943,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4934,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e4862,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
5856ac81-a844-499c-a062-8063e4dff6ee,5c5b350e379b,bf217506-7da6-4ec5-8645-dfcdcd79e636,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebd9c,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaefb,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b354ea8ca,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebb26,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaca8,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebaef,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebac7,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebdb0,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beae79,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaca3,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebd24,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beb2ed,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaf00,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebd42,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beb07c,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beb04a,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebcac,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35be99bb,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35be9cef,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaedd,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35be9bd7,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaf1e,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaf0a,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35be9baf,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebc84,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebb76,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebcb1,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beb496,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebe5f,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beb7b1,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beae47,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35be9c72,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebd51,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebc7a,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beae97,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beb9fa,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebaf4,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beb0b8,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebc39,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beae65,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaf6e,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35ae45a1,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35be9d08,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35be9c0e,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35beaf0f,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebd74,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
95c2ff76-5b0a-47b4-a162-de9c4d3c46ba,5c5b35bebaae,c14381b7-a3fe-4a85-ac51-11813efded19,ap,AP41-US
