date,terminator|aws|production
2021-06-25 12:25:00,275830.0
2021-06-25 12:35:00,275820.0
2021-06-25 12:45:00,275892.0
2021-06-25 12:55:00,275771.0
2021-06-25 13:05:00,275905.0
2021-06-25 13:15:00,275734.0
2021-06-25 13:25:00,275936.0
2021-06-25 13:35:00,275856.0
2021-06-25 13:45:00,275988.0
2021-06-25 13:55:00,276166.0
2021-06-25 14:05:00,276173.0
2021-06-25 14:15:00,276115.0
2021-06-25 14:25:00,276192.0
2021-06-25 14:35:00,276221.0
2021-06-25 14:45:00,276400.0
2021-06-25 14:55:00,276455.0
2021-06-25 15:05:00,276574.0
2021-06-25 15:15:00,276585.0
2021-06-25 15:25:00,276600.0
2021-06-25 15:35:00,276723.0
2021-06-25 15:45:00,276698.0
2021-06-25 15:55:00,276739.0
2021-06-25 16:05:00,276728.0
2021-06-25 16:15:00,276793.0
2021-06-25 16:25:00,276712.0
2021-06-25 16:35:00,277146.0
2021-06-25 16:45:00,277231.0
2021-06-25 16:55:00,277262.0
2021-06-25 17:05:00,277385.0
2021-06-25 17:15:00,277297.0
2021-06-25 17:25:00,277288.0
2021-06-25 17:35:00,277255.0
2021-06-25 17:45:00,277457.0
2021-06-25 17:55:00,277455.0
2021-06-25 18:05:00,277449.0
2021-06-25 18:15:00,277498.0
2021-06-25 18:25:00,277551.0
2021-06-25 18:35:00,277557.0
2021-06-25 18:45:00,277600.0
2021-06-25 18:55:00,277572.0
2021-06-25 19:05:00,277593.0
2021-06-25 19:15:00,277575.0
2021-06-25 19:25:00,277631.0
2021-06-25 19:35:00,277625.0
2021-06-25 19:45:00,277486.0
2021-06-25 19:55:00,277792.0
2021-06-25 20:05:00,277785.0
2021-06-25 20:15:00,277823.0
2021-06-25 20:25:00,277896.0
2021-06-25 20:35:00,277884.0
2021-06-25 20:45:00,277719.0
2021-06-25 20:55:00,277729.0
2021-06-25 21:05:00,277747.0
2021-06-25 21:15:00,277475.0
2021-06-25 21:25:00,277657.0
2021-06-25 21:35:00,277713.0
2021-06-25 21:45:00,277688.0
2021-06-25 21:55:00,277748.0
2021-06-25 22:05:00,277786.0
2021-06-25 22:15:00,277777.0
2021-06-25 22:25:00,277841.0
2021-06-25 22:35:00,277814.0
2021-06-25 22:45:00,277828.0
2021-06-25 22:55:00,277803.0
2021-06-25 23:05:00,277772.0
2021-06-25 23:15:00,277831.0
2021-06-25 23:25:00,277830.0
2021-06-25 23:35:00,277846.0
2021-06-25 23:45:00,277887.0
2021-06-25 23:55:00,277871.0
2021-06-26 00:05:00,277876.0
2021-06-26 00:15:00,277886.0
2021-06-26 00:25:00,277902.0
2021-06-26 00:35:00,277836.0
2021-06-26 00:45:00,277886.0
2021-06-26 00:55:00,277890.0
2021-06-26 01:05:00,277851.0
2021-06-26 01:15:00,277825.0
2021-06-26 01:25:00,277879.0
2021-06-26 01:35:00,277895.0
2021-06-26 01:45:00,277888.0
2021-06-26 01:55:00,277844.0
2021-06-26 02:05:00,277855.0
2021-06-26 02:15:00,277839.0
2021-06-26 02:25:00,277871.0
2021-06-26 02:35:00,277865.0
2021-06-26 02:45:00,278133.0
2021-06-26 02:55:00,277887.0
2021-06-26 03:05:00,277861.0
2021-06-26 03:15:00,277852.0
2021-06-26 03:25:00,277857.0
2021-06-26 03:35:00,277859.0
2021-06-26 03:45:00,277888.0
2021-06-26 03:55:00,277838.0
2021-06-26 04:05:00,277863.0
2021-06-26 04:15:00,277822.0
2021-06-26 04:25:00,277830.0
2021-06-26 04:35:00,277795.0
2021-06-26 04:45:00,277903.0
2021-06-26 04:55:00,280692.0
2021-06-26 05:05:00,279517.0
2021-06-26 05:15:00,277878.0
2021-06-26 05:25:00,277678.0
2021-06-26 05:35:00,277725.0
2021-06-26 05:45:00,277708.0
2021-06-26 05:55:00,277613.0
2021-06-26 06:05:00,277588.0
2021-06-26 06:15:00,277571.0
2021-06-26 06:25:00,277699.0
2021-06-26 06:35:00,277608.0
2021-06-26 06:45:00,277698.0
2021-06-26 06:55:00,277715.0
2021-06-26 07:05:00,277767.0
2021-06-26 07:15:00,277730.0
2021-06-26 07:25:00,277738.0
2021-06-26 07:35:00,277726.0
2021-06-26 07:45:00,277713.0
2021-06-26 07:55:00,277733.0
2021-06-26 08:05:00,277716.0
2021-06-26 08:15:00,277747.0
2021-06-26 08:25:00,277700.0
2021-06-26 08:35:00,277707.0
2021-06-26 08:45:00,277725.0
2021-06-26 08:55:00,277794.0
2021-06-26 09:05:00,277745.0
2021-06-26 09:15:00,277728.0
2021-06-26 09:25:00,277697.0
2021-06-26 09:35:00,277720.0
2021-06-26 09:45:00,277702.0
2021-06-26 09:55:00,276045.0
2021-06-26 10:05:00,277715.0
2021-06-26 10:15:00,277656.0
2021-06-26 10:25:00,277652.0
2021-06-26 10:35:00,277677.0
2021-06-26 10:45:00,277716.0
2021-06-26 10:55:00,277695.0
2021-06-26 11:05:00,277688.0
2021-06-26 11:15:00,277675.0
2021-06-26 11:25:00,277694.0
2021-06-26 11:35:00,277720.0
2021-06-26 11:45:00,277685.0
2021-06-26 11:55:00,277730.0
2021-06-26 12:05:00,277689.0
2021-06-26 12:15:00,277717.0
2021-06-26 12:25:00,277695.0
2021-06-26 12:35:00,277731.0
2021-06-26 12:45:00,277726.0
2021-06-26 12:55:00,277717.0
2021-06-26 13:05:00,277647.0
2021-06-26 13:15:00,277647.0
2021-06-26 13:25:00,277674.0
2021-06-26 13:35:00,277828.0
2021-06-26 13:45:00,277683.0
2021-06-26 13:55:00,277714.0
2021-06-26 14:05:00,277696.0
2021-06-26 14:15:00,277768.0
2021-06-26 14:25:00,277711.0
2021-06-26 14:35:00,277678.0
2021-06-26 14:45:00,277709.0
2021-06-26 14:55:00,277688.0
2021-06-26 15:05:00,277667.0
2021-06-26 15:15:00,277714.0
2021-06-26 15:25:00,277691.0
2021-06-26 15:35:00,277728.0
2021-06-26 15:45:00,277692.0
2021-06-26 15:55:00,277740.0
2021-06-26 16:05:00,277694.0
2021-06-26 16:15:00,277730.0
2021-06-26 16:25:00,277725.0
2021-06-26 16:35:00,277691.0
2021-06-26 16:45:00,277721.0
2021-06-26 16:55:00,277762.0
2021-06-26 17:05:00,277748.0
2021-06-26 17:15:00,277770.0
2021-06-26 17:25:00,277832.0
2021-06-26 17:35:00,277820.0
2021-06-26 17:45:00,277769.0
2021-06-26 17:55:00,277775.0
2021-06-26 18:05:00,277782.0
2021-06-26 18:15:00,277819.0
2021-06-26 18:25:00,277868.0
2021-06-26 18:35:00,277842.0
2021-06-26 18:45:00,277860.0
2021-06-26 18:55:00,277853.0
2021-06-26 19:05:00,277786.0
2021-06-26 19:15:00,277817.0
2021-06-26 19:25:00,277797.0
2021-06-26 19:35:00,277866.0
2021-06-26 19:45:00,277777.0
2021-06-26 19:55:00,277823.0
2021-06-26 20:05:00,277826.0
2021-06-26 20:15:00,277832.0
2021-06-26 20:25:00,277702.0
2021-06-26 20:35:00,277728.0
2021-06-26 20:45:00,277800.0
2021-06-26 20:55:00,277827.0
2021-06-26 21:05:00,277856.0
2021-06-26 21:15:00,277856.0
2021-06-26 21:25:00,277844.0
2021-06-26 21:35:00,277783.0
2021-06-26 21:45:00,277808.0
2021-06-26 21:55:00,277807.0
2021-06-26 22:05:00,277739.0
2021-06-26 22:15:00,277227.0
2021-06-26 22:25:00,277786.0
2021-06-26 22:35:00,277764.0
2021-06-26 22:45:00,277827.0
2021-06-26 22:55:00,277793.0
2021-06-26 23:05:00,277798.0
2021-06-26 23:15:00,277802.0
2021-06-26 23:25:00,277778.0
2021-06-26 23:35:00,277786.0
2021-06-26 23:45:00,277780.0
2021-06-26 23:55:00,277797.0
2021-06-27 00:05:00,277804.0
2021-06-27 00:15:00,277773.0
2021-06-27 00:25:00,277764.0
2021-06-27 00:35:00,277790.0
2021-06-27 00:45:00,277792.0
2021-06-27 00:55:00,277795.0
2021-06-27 01:05:00,277783.0
2021-06-27 01:15:00,277796.0
2021-06-27 01:25:00,277789.0
2021-06-27 01:35:00,277867.0
2021-06-27 01:45:00,277865.0
2021-06-27 01:55:00,277886.0
2021-06-27 02:05:00,277835.0
2021-06-27 02:15:00,277839.0
2021-06-27 02:25:00,277905.0
2021-06-27 02:35:00,277886.0
2021-06-27 02:45:00,277837.0
2021-06-27 02:55:00,277852.0
2021-06-27 03:05:00,277878.0
2021-06-27 03:15:00,277857.0
2021-06-27 03:25:00,277853.0
2021-06-27 03:35:00,277864.0
2021-06-27 03:45:00,277829.0
2021-06-27 03:55:00,277916.0
2021-06-27 04:05:00,277795.0
2021-06-27 04:15:00,277802.0
2021-06-27 04:25:00,277866.0
2021-06-27 04:35:00,277723.0
2021-06-27 04:45:00,277737.0
2021-06-27 04:55:00,281153.0
2021-06-27 05:05:00,280727.0
2021-06-27 05:15:00,279684.0
2021-06-27 05:25:00,277631.0
2021-06-27 05:35:00,277611.0
2021-06-27 05:45:00,277553.0
2021-06-27 05:55:00,277596.0
2021-06-27 06:05:00,277564.0
2021-06-27 06:15:00,277595.0
2021-06-27 06:25:00,277597.0
2021-06-27 06:35:00,277627.0
2021-06-27 06:45:00,277574.0
2021-06-27 06:55:00,277584.0
2021-06-27 07:05:00,277606.0
2021-06-27 07:15:00,277622.0
2021-06-27 07:25:00,277588.0
2021-06-27 07:35:00,277568.0
2021-06-27 07:45:00,277642.0
2021-06-27 07:55:00,277633.0
2021-06-27 08:05:00,277562.0
2021-06-27 08:15:00,277657.0
2021-06-27 08:25:00,277834.0
2021-06-27 08:35:00,277798.0
2021-06-27 08:45:00,277798.0
2021-06-27 08:55:00,277807.0
2021-06-27 09:05:00,277805.0
2021-06-27 09:15:00,277810.0
2021-06-27 09:25:00,277782.0
2021-06-27 09:35:00,277718.0
2021-06-27 09:45:00,277782.0
2021-06-27 09:55:00,277787.0
2021-06-27 10:05:00,277786.0
2021-06-27 10:15:00,277787.0
2021-06-27 10:25:00,277838.0
2021-06-27 10:35:00,277764.0
2021-06-27 10:45:00,277757.0
2021-06-27 10:55:00,277746.0
2021-06-27 11:05:00,278044.0
2021-06-27 11:15:00,277808.0
2021-06-27 11:25:00,277744.0
2021-06-27 11:35:00,277755.0
2021-06-27 11:45:00,277794.0
2021-06-27 11:55:00,277764.0
2021-06-27 12:05:00,277762.0
2021-06-27 12:15:00,277787.0
2021-06-27 12:25:00,277771.0
2021-06-27 12:35:00,277739.0
2021-06-27 12:45:00,277731.0
2021-06-27 12:55:00,277756.0
2021-06-27 13:05:00,277758.0
2021-06-27 13:15:00,277722.0
2021-06-27 13:25:00,277733.0
2021-06-27 13:35:00,277751.0
2021-06-27 13:45:00,277748.0
2021-06-27 13:55:00,277761.0
2021-06-27 14:05:00,277752.0
2021-06-27 14:15:00,277789.0
2021-06-27 14:25:00,277844.0
2021-06-27 14:35:00,277820.0
2021-06-27 14:45:00,277847.0
2021-06-27 14:55:00,277834.0
2021-06-27 15:05:00,277773.0
2021-06-27 15:15:00,277766.0
2021-06-27 15:25:00,277767.0
2021-06-27 15:35:00,277778.0
2021-06-27 15:45:00,277801.0
2021-06-27 15:55:00,277764.0
2021-06-27 16:05:00,277763.0
2021-06-27 16:15:00,277743.0
2021-06-27 16:25:00,277733.0
2021-06-27 16:35:00,277735.0
2021-06-27 16:45:00,277738.0
2021-06-27 16:55:00,277762.0
2021-06-27 17:05:00,277781.0
2021-06-27 17:15:00,277818.0
2021-06-27 17:25:00,277811.0
2021-06-27 17:35:00,277903.0
2021-06-27 17:45:00,277884.0
2021-06-27 17:55:00,277897.0
2021-06-27 18:05:00,277899.0
2021-06-27 18:15:00,277927.0
2021-06-27 18:25:00,277916.0
2021-06-27 18:35:00,277890.0
2021-06-27 18:45:00,277902.0
2021-06-27 18:55:00,277884.0
2021-06-27 19:05:00,277889.0
2021-06-27 19:15:00,277873.0
2021-06-27 19:25:00,277897.0
2021-06-27 19:35:00,277834.0
2021-06-27 19:45:00,277879.0
2021-06-27 19:55:00,277842.0
2021-06-27 20:05:00,277189.0
2021-06-27 20:15:00,277151.0
2021-06-27 20:25:00,277139.0
2021-06-27 20:35:00,277158.0
2021-06-27 20:45:00,277378.0
2021-06-27 20:55:00,277035.0
2021-06-27 21:05:00,277089.0
2021-06-27 21:15:00,277093.0
2021-06-27 21:25:00,277064.0
2021-06-27 21:35:00,276970.0
2021-06-27 21:45:00,276968.0
2021-06-27 21:55:00,276961.0
2021-06-27 22:05:00,277660.0
2021-06-27 22:15:00,277656.0
2021-06-27 22:25:00,277692.0
2021-06-27 22:35:00,277727.0
2021-06-27 22:45:00,277696.0
2021-06-27 22:55:00,277650.0
2021-06-27 23:05:00,277674.0
2021-06-27 23:15:00,277686.0
2021-06-27 23:25:00,277511.0
2021-06-27 23:35:00,277599.0
2021-06-27 23:45:00,277698.0
2021-06-27 23:55:00,277638.0
2021-06-28 00:05:00,277625.0
2021-06-28 00:15:00,277591.0
2021-06-28 00:25:00,277580.0
2021-06-28 00:35:00,277617.0
2021-06-28 00:45:00,277526.0
2021-06-28 00:55:00,277350.0
2021-06-28 01:05:00,277436.0
2021-06-28 01:15:00,277449.0
2021-06-28 01:25:00,277467.0
2021-06-28 01:35:00,277448.0
2021-06-28 01:45:00,277439.0
2021-06-28 01:55:00,277456.0
2021-06-28 02:05:00,277468.0
2021-06-28 02:15:00,277458.0
2021-06-28 02:25:00,277551.0
2021-06-28 02:35:00,277571.0
2021-06-28 02:45:00,277561.0
2021-06-28 02:55:00,277599.0
2021-06-28 03:05:00,277587.0
2021-06-28 03:15:00,277605.0
2021-06-28 03:25:00,277609.0
2021-06-28 03:35:00,277620.0
2021-06-28 03:45:00,277614.0
2021-06-28 03:55:00,277607.0
2021-06-28 04:05:00,277587.0
2021-06-28 04:15:00,277495.0
2021-06-28 04:25:00,277469.0
2021-06-28 04:35:00,277487.0
2021-06-28 04:45:00,277574.0
2021-06-28 04:55:00,277465.0
2021-06-28 05:05:00,277597.0
2021-06-28 05:15:00,277526.0
2021-06-28 05:25:00,277596.0
2021-06-28 05:35:00,277564.0
2021-06-28 05:45:00,277592.0
2021-06-28 05:55:00,277604.0
2021-06-28 06:05:00,277574.0
2021-06-28 06:15:00,277594.0
2021-06-28 06:25:00,277553.0
2021-06-28 06:35:00,277588.0
2021-06-28 06:45:00,277548.0
2021-06-28 06:55:00,277562.0
2021-06-28 07:05:00,277567.0
2021-06-28 07:15:00,277623.0
2021-06-28 07:25:00,277580.0
2021-06-28 07:35:00,277480.0
2021-06-28 07:45:00,277480.0
2021-06-28 07:55:00,277497.0
2021-06-28 08:05:00,277518.0
2021-06-28 08:15:00,277528.0
2021-06-28 08:25:00,277530.0
2021-06-28 08:35:00,277448.0
2021-06-28 08:45:00,277789.0
2021-06-28 08:55:00,277839.0
2021-06-28 09:05:00,277878.0
2021-06-28 09:15:00,277908.0
2021-06-28 09:25:00,277935.0
2021-06-28 09:35:00,277951.0
2021-06-28 09:45:00,277941.0
2021-06-28 09:55:00,277939.0
2021-06-28 10:05:00,277441.0
2021-06-28 10:15:00,277450.0
2021-06-28 10:25:00,277440.0
2021-06-28 10:35:00,277432.0
2021-06-28 10:45:00,276894.0
2021-06-28 10:55:00,277219.0
2021-06-28 11:05:00,277657.0
2021-06-28 11:15:00,277514.0
2021-06-28 11:25:00,277180.0
2021-06-28 11:35:00,277204.0
2021-06-28 11:45:00,277229.0
2021-06-28 11:55:00,277122.0
2021-06-28 12:05:00,277259.0
2021-06-28 12:15:00,277269.0
2021-06-28 12:25:00,277282.0
2021-06-28 12:35:00,277354.0
2021-06-28 12:45:00,277409.0
2021-06-28 12:55:00,277432.0
2021-06-28 13:05:00,277227.0
2021-06-28 13:15:00,277333.0
2021-06-28 13:25:00,277357.0
2021-06-28 13:35:00,277380.0
2021-06-28 13:45:00,278097.0
2021-06-28 13:55:00,278083.0
2021-06-28 14:05:00,278063.0
2021-06-28 14:15:00,278147.0
2021-06-28 14:25:00,278141.0
2021-06-28 14:35:00,278181.0
2021-06-28 14:45:00,278150.0
2021-06-28 14:55:00,278335.0
2021-06-28 15:05:00,278195.0
2021-06-28 15:15:00,278198.0
2021-06-28 15:25:00,278264.0
2021-06-28 15:35:00,277587.0
2021-06-28 15:45:00,278505.0
2021-06-28 15:55:00,278511.0
2021-06-28 16:05:00,278476.0
2021-06-28 16:15:00,278493.0
2021-06-28 16:25:00,278553.0
2021-06-28 16:35:00,278541.0
2021-06-28 16:45:00,278565.0
2021-06-28 16:55:00,278581.0
2021-06-28 17:05:00,278626.0
2021-06-28 17:15:00,278616.0
2021-06-28 17:25:00,278513.0
2021-06-28 17:35:00,278606.0
2021-06-28 17:45:00,278635.0
2021-06-28 17:55:00,278491.0
2021-06-28 18:05:00,278521.0
2021-06-28 18:15:00,278546.0
2021-06-28 18:25:00,278651.0
2021-06-28 18:35:00,278495.0
2021-06-28 18:45:00,278594.0
2021-06-28 18:55:00,278562.0
2021-06-28 19:05:00,278603.0
2021-06-28 19:15:00,278562.0
2021-06-28 19:25:00,278611.0
2021-06-28 19:35:00,278586.0
2021-06-28 19:45:00,278202.0
2021-06-28 19:55:00,278622.0
2021-06-28 20:05:00,278605.0
2021-06-28 20:15:00,278644.0
2021-06-28 20:25:00,278527.0
2021-06-28 20:35:00,278554.0
2021-06-28 20:45:00,278668.0
2021-06-28 20:55:00,278656.0
2021-06-28 21:05:00,278666.0
2021-06-28 21:15:00,278644.0
2021-06-28 21:25:00,278638.0
2021-06-28 21:35:00,278649.0
2021-06-28 21:45:00,278656.0
2021-06-28 21:55:00,278679.0
2021-06-28 22:05:00,278656.0
2021-06-28 22:15:00,278646.0
2021-06-28 22:25:00,278623.0
2021-06-28 22:35:00,278636.0
2021-06-28 22:45:00,278658.0
2021-06-28 22:55:00,278705.0
2021-06-28 23:05:00,278690.0
2021-06-28 23:15:00,278681.0
2021-06-28 23:25:00,278651.0
2021-06-28 23:35:00,278639.0
2021-06-28 23:45:00,278722.0
2021-06-28 23:55:00,278621.0
2021-06-29 00:05:00,278641.0
2021-06-29 00:15:00,278649.0
2021-06-29 00:25:00,278722.0
2021-06-29 00:35:00,278800.0
2021-06-29 00:45:00,278627.0
2021-06-29 00:55:00,278605.0
2021-06-29 01:05:00,278654.0
2021-06-29 01:15:00,278608.0
2021-06-29 01:25:00,278486.0
2021-06-29 01:35:00,278518.0
2021-06-29 01:45:00,278546.0
2021-06-29 01:55:00,278716.0
2021-06-29 02:05:00,278476.0
2021-06-29 02:15:00,278524.0
2021-06-29 02:25:00,278478.0
2021-06-29 02:35:00,278479.0
2021-06-29 02:45:00,278525.0
2021-06-29 02:55:00,278444.0
2021-06-29 03:05:00,278510.0
2021-06-29 03:15:00,281488.0
2021-06-29 03:25:00,280003.0
2021-06-29 03:35:00,278628.0
2021-06-29 03:45:00,278499.0
2021-06-29 03:55:00,278401.0
2021-06-29 04:05:00,278254.0
2021-06-29 04:15:00,278293.0
2021-06-29 04:25:00,278377.0
2021-06-29 04:35:00,278333.0
2021-06-29 04:45:00,278424.0
2021-06-29 04:55:00,278396.0
2021-06-29 05:05:00,278415.0
2021-06-29 05:15:00,278295.0
2021-06-29 05:25:00,278290.0
2021-06-29 05:35:00,278447.0
2021-06-29 05:45:00,278616.0
2021-06-29 05:55:00,278416.0
2021-06-29 06:05:00,278494.0
2021-06-29 06:15:00,278636.0
2021-06-29 06:25:00,278467.0
2021-06-29 06:35:00,278665.0
2021-06-29 06:45:00,278650.0
2021-06-29 06:55:00,278622.0
2021-06-29 07:05:00,278656.0
2021-06-29 07:15:00,278502.0
2021-06-29 07:25:00,278543.0
2021-06-29 07:35:00,278698.0
2021-06-29 07:45:00,278644.0
2021-06-29 07:55:00,278650.0
2021-06-29 08:05:00,278755.0
2021-06-29 08:15:00,278689.0
2021-06-29 08:25:00,278716.0
2021-06-29 08:35:00,278928.0
2021-06-29 08:45:00,278615.0
2021-06-29 08:55:00,278648.0
2021-06-29 09:05:00,278715.0
2021-06-29 09:15:00,278697.0
2021-06-29 09:25:00,278577.0
2021-06-29 09:35:00,278622.0
2021-06-29 09:45:00,278752.0
2021-06-29 09:55:00,278627.0
2021-06-29 10:05:00,278638.0
2021-06-29 10:15:00,278816.0
2021-06-29 10:25:00,278870.0
2021-06-29 10:35:00,278912.0
2021-06-29 10:45:00,278955.0
2021-06-29 10:55:00,278868.0
2021-06-29 11:05:00,279028.0
2021-06-29 11:15:00,278795.0
2021-06-29 11:25:00,278832.0
2021-06-29 11:35:00,278908.0
2021-06-29 11:45:00,278892.0
2021-06-29 11:55:00,278867.0
2021-06-29 12:05:00,278905.0
2021-06-29 12:15:00,279182.0
2021-06-29 12:25:00,278899.0
2021-06-29 12:35:00,278866.0
2021-06-29 12:45:00,278892.0
2021-06-29 12:55:00,278914.0
2021-06-29 13:05:00,278986.0
2021-06-29 13:15:00,278864.0
2021-06-29 13:25:00,278880.0
2021-06-29 13:35:00,278907.0
2021-06-29 13:45:00,278887.0
2021-06-29 13:55:00,278892.0
2021-06-29 14:05:00,278962.0
2021-06-29 14:15:00,279025.0
2021-06-29 14:25:00,279165.0
2021-06-29 14:35:00,279169.0
2021-06-29 14:45:00,279072.0
2021-06-29 14:55:00,278983.0
2021-06-29 15:05:00,278578.0
2021-06-29 15:15:00,278582.0
2021-06-29 15:25:00,278650.0
2021-06-29 15:35:00,278643.0
2021-06-29 15:45:00,278652.0
2021-06-29 15:55:00,278568.0
2021-06-29 16:05:00,278475.0
2021-06-29 16:15:00,278544.0
2021-06-29 16:25:00,278523.0
2021-06-29 16:35:00,278546.0
2021-06-29 16:45:00,278554.0
2021-06-29 16:55:00,278691.0
2021-06-29 17:05:00,278618.0
2021-06-29 17:15:00,278673.0
2021-06-29 17:25:00,278112.0
2021-06-29 17:35:00,278322.0
2021-06-29 17:45:00,278250.0
2021-06-29 17:55:00,278232.0
2021-06-29 18:05:00,278051.0
2021-06-29 18:15:00,278325.0
2021-06-29 18:25:00,278189.0
2021-06-29 18:35:00,278174.0
2021-06-29 18:45:00,278437.0
2021-06-29 18:55:00,278483.0
2021-06-29 19:05:00,278486.0
2021-06-29 19:15:00,278576.0
2021-06-29 19:25:00,278542.0
2021-06-29 19:35:00,278805.0
2021-06-29 19:45:00,278767.0
2021-06-29 19:55:00,278794.0
2021-06-29 20:05:00,278832.0
2021-06-29 20:15:00,278842.0
2021-06-29 20:25:00,278888.0
2021-06-29 20:35:00,278848.0
2021-06-29 20:45:00,278821.0
2021-06-29 20:55:00,278830.0
2021-06-29 21:05:00,278816.0
2021-06-29 21:15:00,278594.0
2021-06-29 21:25:00,278625.0
2021-06-29 21:35:00,278647.0
2021-06-29 21:45:00,278669.0
2021-06-29 21:55:00,278867.0
2021-06-29 22:05:00,278942.0
2021-06-29 22:15:00,278957.0
2021-06-29 22:25:00,278948.0
2021-06-29 22:35:00,279431.0
2021-06-29 22:45:00,279436.0
2021-06-29 22:55:00,279451.0
2021-06-29 23:05:00,279442.0
2021-06-29 23:15:00,279487.0
2021-06-29 23:25:00,279490.0
2021-06-29 23:35:00,279656.0
2021-06-29 23:45:00,279555.0
2021-06-29 23:55:00,279542.0
2021-06-30 00:05:00,279574.0
2021-06-30 00:15:00,279482.0
2021-06-30 00:25:00,279561.0
2021-06-30 00:35:00,279516.0
2021-06-30 00:45:00,279482.0
2021-06-30 00:55:00,279620.0
2021-06-30 01:05:00,279544.0
2021-06-30 01:15:00,279555.0
2021-06-30 01:25:00,279727.0
2021-06-30 01:35:00,279679.0
2021-06-30 01:45:00,279664.0
2021-06-30 01:55:00,279599.0
2021-06-30 02:05:00,279667.0
2021-06-30 02:15:00,279650.0
2021-06-30 02:25:00,279596.0
2021-06-30 02:35:00,279621.0
2021-06-30 02:45:00,279606.0
2021-06-30 02:55:00,279122.0
2021-06-30 03:05:00,279126.0
2021-06-30 03:15:00,282041.0
2021-06-30 03:25:00,282555.0
2021-06-30 03:35:00,281613.0
2021-06-30 03:45:00,279722.0
2021-06-30 03:55:00,279631.0
2021-06-30 04:05:00,279642.0
2021-06-30 04:15:00,279606.0
2021-06-30 04:25:00,279638.0
2021-06-30 04:35:00,279639.0
2021-06-30 04:45:00,279539.0
2021-06-30 04:55:00,279544.0
2021-06-30 05:05:00,279533.0
2021-06-30 05:15:00,279602.0
2021-06-30 05:25:00,279697.0
2021-06-30 05:35:00,279665.0
2021-06-30 05:45:00,279704.0
2021-06-30 05:55:00,279642.0
2021-06-30 06:05:00,279417.0
2021-06-30 06:15:00,279444.0
2021-06-30 06:25:00,279663.0
2021-06-30 06:35:00,279222.0
2021-06-30 06:45:00,278839.0
2021-06-30 06:55:00,279229.0
2021-06-30 07:05:00,279259.0
2021-06-30 07:15:00,279324.0
2021-06-30 07:25:00,279295.0
2021-06-30 07:35:00,279324.0
2021-06-30 07:45:00,279389.0
2021-06-30 07:55:00,279364.0
2021-06-30 08:05:00,279377.0
2021-06-30 08:15:00,279382.0
2021-06-30 08:25:00,279387.0
2021-06-30 08:35:00,279340.0
2021-06-30 08:45:00,279380.0
2021-06-30 08:55:00,279374.0
2021-06-30 09:05:00,279434.0
2021-06-30 09:15:00,279470.0
2021-06-30 09:25:00,279465.0
2021-06-30 09:35:00,279450.0
2021-06-30 09:45:00,279498.0
2021-06-30 09:55:00,279485.0
2021-06-30 10:05:00,279476.0
2021-06-30 10:15:00,279510.0
2021-06-30 10:25:00,279523.0
2021-06-30 10:35:00,279519.0
2021-06-30 10:45:00,279456.0
2021-06-30 10:55:00,279463.0
2021-06-30 11:05:00,279135.0
2021-06-30 11:15:00,279538.0
2021-06-30 11:25:00,279579.0
2021-06-30 11:35:00,279551.0
2021-06-30 11:45:00,279633.0
2021-06-30 11:55:00,279643.0
2021-06-30 12:05:00,279619.0
2021-06-30 12:15:00,279632.0
2021-06-30 12:25:00,279715.0
2021-06-30 12:35:00,279686.0
2021-06-30 12:45:00,279762.0
2021-06-30 12:55:00,279722.0
2021-06-30 13:05:00,279728.0
2021-06-30 13:15:00,279634.0
2021-06-30 13:25:00,279660.0
2021-06-30 13:35:00,279679.0
2021-06-30 13:45:00,279699.0
2021-06-30 13:55:00,279741.0
2021-06-30 14:05:00,279643.0
2021-06-30 14:15:00,279593.0
2021-06-30 14:25:00,279842.0
2021-06-30 14:35:00,279666.0
2021-06-30 14:45:00,279520.0
2021-06-30 14:55:00,279947.0
2021-06-30 15:05:00,280101.0
2021-06-30 15:15:00,280172.0
2021-06-30 15:25:00,280100.0
2021-06-30 15:35:00,280194.0
2021-06-30 15:45:00,280078.0
2021-06-30 15:55:00,280102.0
2021-06-30 16:05:00,280187.0
2021-06-30 16:15:00,280181.0
2021-06-30 16:25:00,280167.0
2021-06-30 16:35:00,280217.0
2021-06-30 16:45:00,280114.0
2021-06-30 16:55:00,280009.0
2021-06-30 17:05:00,280036.0
2021-06-30 17:15:00,280119.0
2021-06-30 17:25:00,280165.0
2021-06-30 17:35:00,280153.0
2021-06-30 17:45:00,280113.0
2021-06-30 17:55:00,280111.0
2021-06-30 18:05:00,280091.0
2021-06-30 18:15:00,280113.0
2021-06-30 18:25:00,280023.0
2021-06-30 18:35:00,279563.0
2021-06-30 18:45:00,279554.0
2021-06-30 18:55:00,279537.0
2021-06-30 19:05:00,279381.0
2021-06-30 19:15:00,279548.0
2021-06-30 19:25:00,279976.0
2021-06-30 19:35:00,279971.0
2021-06-30 19:45:00,280049.0
2021-06-30 19:55:00,280069.0
2021-06-30 20:05:00,280113.0
2021-06-30 20:15:00,280058.0
2021-06-30 20:25:00,280060.0
2021-06-30 20:35:00,280088.0
2021-06-30 20:45:00,280039.0
2021-06-30 20:55:00,280048.0
2021-06-30 21:05:00,280119.0
2021-06-30 21:15:00,280262.0
2021-06-30 21:25:00,280162.0
2021-06-30 21:35:00,280181.0
2021-06-30 21:45:00,280099.0
