date,dizzy_updater|production
2021-07-31 19:55:00,0.0
2021-07-31 20:00:00,1165.198570048468
2021-07-31 20:05:00,314.37154148004345
2021-07-31 20:10:00,6604.755580715442
2021-07-31 20:15:00,108.47419817489045
2021-07-31 20:20:00,1225.3096713442956
2021-07-31 20:25:00,422.30607346418276
2021-07-31 20:30:00,0.0
2021-07-31 20:35:00,314.3672898498212
2021-07-31 20:40:00,422.64138193218577
2021-07-31 20:45:00,0.0
2021-07-31 20:50:00,0.0
2021-07-31 20:55:00,11666.216177008479
2021-07-31 21:00:00,0.0
2021-07-31 21:05:00,6464.780575438899
2021-07-31 21:10:00,0.0
2021-07-31 21:15:00,315.23035359169756
2021-07-31 21:20:00,0.0
2021-07-31 21:25:00,8852.507847148165
2021-07-31 21:30:00,108.04841777704361
2021-07-31 21:35:00,0.0
2021-07-31 21:40:00,2709.7819568063273
2021-07-31 21:45:00,630.4297047415866
2021-07-31 21:50:00,719.8156362827114
2021-07-31 21:55:00,2183.6453851142537
2021-07-31 22:00:00,829.4728792287833
2021-07-31 22:05:00,315.77839938208257
2021-07-31 22:10:00,0.0
2021-07-31 22:15:00,1035.7204302541493
2021-07-31 22:20:00,828.301535284081
2021-07-31 22:25:00,721.754323764094
2021-07-31 22:30:00,2719.283689275925
2021-07-31 22:35:00,972.1209498486394
2021-07-31 22:40:00,0.0
2021-07-31 22:45:00,423.8802924868969
2021-07-31 22:50:00,0.0
2021-07-31 22:55:00,47917.34103024183
2021-07-31 23:00:00,316.5763869663601
2021-07-31 23:05:00,29362.7065569715
2021-07-31 23:10:00,0.0
2021-07-31 23:15:00,0.0
2021-07-31 23:20:00,956.2853650446224
2021-07-31 23:25:00,317.1631579577033
2021-07-31 23:30:00,107.03342705610312
2021-07-31 23:35:00,0.0
2021-07-31 23:40:00,0.0
2021-07-31 23:45:00,0.0
2021-07-31 23:50:00,424.78085791983926
2021-07-31 23:55:00,14673.723432454311
2021-08-01 00:00:00,90250.33308662292
2021-08-01 00:05:00,0.0
2021-08-01 00:10:00,190687.45587861352
2021-08-01 00:15:00,134471.3038561941
2021-08-01 00:20:00,318.21279093109325
2021-08-01 00:25:00,317.89638072471945
2021-08-01 00:30:00,0.0
2021-08-01 00:35:00,0.0
2021-08-01 00:40:00,0.0
2021-08-01 00:45:00,952.7693894632288
2021-08-01 00:50:00,1270.4628516966898
2021-08-01 00:55:00,0.0
2021-08-01 01:00:00,0.0
2021-08-01 01:05:00,318.09938631307483
2021-08-01 01:10:00,0.0
2021-08-01 01:15:00,424.9356299854212
2021-08-01 01:20:00,317.95726833846965
2021-08-01 01:25:00,0.0
2021-08-01 01:30:00,107.05628261443748
2021-08-01 01:35:00,0.0
2021-08-01 01:40:00,598.3307401539553
2021-08-01 01:45:00,318.5442931185034
2021-08-01 01:50:00,0.0
2021-08-01 01:55:00,106.85845627580261
2021-08-01 02:00:00,319.0529315368114
2021-08-01 02:05:00,0.0
2021-08-01 02:10:00,319.14922829995675
2021-08-01 02:15:00,319.2365175389498
2021-08-01 02:20:00,2276.6878025117117
2021-08-01 02:25:00,106.56584681207552
2021-08-01 02:30:00,0.0
2021-08-01 02:35:00,282.19410065675186
2021-08-01 02:40:00,318.7018815138007
2021-08-01 02:45:00,0.0
2021-08-01 02:50:00,282.3488668753454
2021-08-01 02:55:00,919.010030166088
2021-08-01 03:00:00,0.0
2021-08-01 03:05:00,318.51610677542425
2021-08-01 03:10:00,424.89738457606023
2021-08-01 03:15:00,106.06048414393177
2021-08-01 03:20:00,0.0
2021-08-01 03:25:00,0.0
2021-08-01 03:30:00,106.1504974658918
2021-08-01 03:35:00,1624.2231449412188
2021-08-01 03:40:00,0.0
2021-08-01 03:45:00,954.9122586990804
2021-08-01 03:50:00,318.33134868982677
2021-08-01 03:55:00,105.9905907490981
2021-08-01 04:00:00,0.0
2021-08-01 04:05:00,318.88088920275743
2021-08-01 04:10:00,0.0
2021-08-01 04:15:00,319.0524242153212
2021-08-01 04:20:00,2293.5311135787083
2021-08-01 04:25:00,604.4776238778331
2021-08-01 04:30:00,0.0
2021-08-01 04:35:00,603.764575355144
2021-08-01 04:40:00,0.0
2021-08-01 04:45:00,0.0
2021-08-01 04:50:00,637.2001068376333
2021-08-01 04:55:00,0.0
2021-08-01 05:00:00,318.7727014819551
2021-08-01 05:05:00,1288.8936092951176
2021-08-01 05:10:00,0.0
2021-08-01 05:15:00,0.0
2021-08-01 05:20:00,0.0
2021-08-01 05:25:00,638.0036893127424
2021-08-01 05:30:00,319.0516544272823
2021-08-01 05:35:00,1647.6167578417728
2021-08-01 05:40:00,0.0
2021-08-01 05:45:00,0.0
2021-08-01 05:50:00,0.0
2021-08-01 05:55:00,0.0
2021-08-01 06:00:00,319.7609757133033
2021-08-01 06:05:00,385388.69035260694
2021-08-01 06:10:00,368.10969129827487
2021-08-01 06:15:00,375869.43982780125
2021-08-01 06:20:00,0.0
2021-08-01 06:25:00,6398.313878195371
2021-08-01 06:30:00,8143.2066914272355
2021-08-01 06:35:00,68808.62596319402
2021-08-01 06:40:00,109176.55312812657
2021-08-01 06:45:00,55454.40826450429
2021-08-01 06:50:00,44938.743382893335
2021-08-01 06:55:00,21666.542532945132
2021-08-01 07:00:00,15954.493274776018
2021-08-01 07:05:00,267040.1713189529
2021-08-01 07:10:00,17593.620254313802
2021-08-01 07:15:00,16876.91342784398
2021-08-01 07:20:00,737.1365234102318
2021-08-01 07:25:00,16900.341589363743
2021-08-01 07:30:00,1498.7777631944575
2021-08-01 07:35:00,39190.05547702287
2021-08-01 07:40:00,0.0
2021-08-01 07:45:00,0.0
2021-08-01 07:50:00,0.0
2021-08-01 07:55:00,743.9464456545455
2021-08-01 08:00:00,0.0
2021-08-01 08:05:00,70407.22607523552
2021-08-01 08:10:00,196889.30629517394
2021-08-01 08:15:00,208812.96323134005
2021-08-01 08:20:00,214491.69540046665
2021-08-01 08:25:00,0.0
2021-08-01 08:30:00,226116.65875065126
2021-08-01 08:35:00,240706.47170079127
2021-08-01 08:40:00,1320.1751539217798
2021-08-01 08:45:00,27185.0288217868
2021-08-01 08:50:00,64502.17699952296
2021-08-01 08:55:00,0.0
2021-08-01 09:00:00,102019.73075333188
2021-08-01 09:05:00,620078.9078881127
2021-08-01 09:10:00,751845.5688744168
2021-08-01 09:15:00,768931.0893839819
2021-08-01 09:20:00,173819.6783989415
2021-08-01 09:25:00,0.0
2021-08-01 09:30:00,103279.55256473298
2021-08-01 09:35:00,9711.390379724764
2021-08-01 09:40:00,116236.9632976596
2021-08-01 09:45:00,0.0
2021-08-01 09:50:00,8311.490670075935
2021-08-01 09:55:00,16882.31422615488
2021-08-01 10:00:00,3311.227031049072
2021-08-01 10:05:00,0.0
2021-08-01 10:10:00,1556153.696194845
2021-08-01 10:15:00,2943433.581786002
2021-08-01 10:20:00,0.0
2021-08-01 10:25:00,3870859.584385627
2021-08-01 10:30:00,3811141.714018953
2021-08-01 10:35:00,3854696.479831027
2021-08-01 10:40:00,2893516.9384905603
2021-08-01 10:45:00,3010858.1111168913
2021-08-01 10:50:00,3444045.176223635
2021-08-01 10:55:00,0.0
2021-08-01 11:00:00,4030712.500952409
2021-08-01 11:05:00,3771108.8801008365
2021-08-01 11:10:00,641242.3548813034
2021-08-01 11:15:00,615556.1848393584
2021-08-01 11:20:00,449381.79851807037
2021-08-01 11:25:00,0.0
2021-08-01 11:30:00,359673.51324296714
2021-08-01 11:35:00,180444.8570419221
2021-08-01 11:40:00,295.3628470563465
2021-08-01 11:45:00,3268.8953861738382
2021-08-01 11:50:00,0.0
2021-08-01 11:55:00,0.0
2021-08-01 12:00:00,6819.447555041219
2021-08-01 12:05:00,137768.86628833652
2021-08-01 12:10:00,331939.7903410633
2021-08-01 12:15:00,0.0
2021-08-01 12:20:00,532473.3846895482
2021-08-01 12:25:00,607100.4793148824
2021-08-01 12:30:00,409820.2599142069
2021-08-01 12:35:00,407307.4787629314
2021-08-01 12:40:00,0.0
2021-08-01 12:45:00,63247.53542753098
2021-08-01 12:50:00,141042.22933702284
2021-08-01 12:55:00,451091.2835131773
2021-08-01 13:00:00,0.0
2021-08-01 13:05:00,327422.5439859828
2021-08-01 13:10:00,187258.1268389033
2021-08-01 13:15:00,1817.6571246466774
2021-08-01 13:20:00,294.5055623763316
2021-08-01 13:25:00,3501.211398980663
2021-08-01 13:30:00,294.31138204908694
2021-08-01 13:35:00,0.0
2021-08-01 13:40:00,294.47687366054606
2021-08-01 13:45:00,0.0
2021-08-01 13:50:00,8197.572533765933
2021-08-01 13:55:00,0.0
2021-08-01 14:00:00,1191.1460366111157
2021-08-01 14:05:00,0.0
2021-08-01 14:10:00,0.0
2021-08-01 14:15:00,294.0226510037003
2021-08-01 14:20:00,3358.5751707980157
2021-08-01 14:25:00,0.0
2021-08-01 14:30:00,294.02710664634924
2021-08-01 14:35:00,1678.765465730316
2021-08-01 14:40:00,2066.7857462411357
2021-08-01 14:45:00,0.0
2021-08-01 14:50:00,881.8903189206665
2021-08-01 14:55:00,0.0
2021-08-01 15:00:00,1479.4278577845835
2021-08-01 15:05:00,1464.6107456940772
2021-08-01 15:10:00,0.0
2021-08-01 15:15:00,293.91172550941366
2021-08-01 15:20:00,391.7952685975312
2021-08-01 15:25:00,0.0
2021-08-01 15:30:00,0.0
2021-08-01 15:35:00,0.0
2021-08-01 15:40:00,943.4684194186382
2021-08-01 15:45:00,1284.9599683827096
2021-08-01 15:50:00,1281.4911151036208
2021-08-01 15:55:00,0.0
2021-08-01 16:00:00,0.0
2021-08-01 16:05:00,294.9098422368814
2021-08-01 16:10:00,295.0051872422474
2021-08-01 16:15:00,97.55182702903842
2021-08-01 16:20:00,295.0281114956689
2021-08-01 16:25:00,3041.054049828267
2021-08-01 16:30:00,0.0
2021-08-01 16:35:00,0.0
2021-08-01 16:40:00,653.2978268584068
2021-08-01 16:45:00,0.0
2021-08-01 16:50:00,589.4987988998364
2021-08-01 16:55:00,294.757264638632
2021-08-01 17:00:00,3513.971642058004
2021-08-01 17:05:00,0.0
2021-08-01 17:10:00,295.1655360313613
2021-08-01 17:15:00,0.0
2021-08-01 17:20:00,0.0
2021-08-01 17:25:00,2839.79110455113
2021-08-01 17:30:00,3898.2343017268076
2021-08-01 17:35:00,6271.168871961271
2021-08-01 17:40:00,1305.4832566153043
2021-08-01 17:45:00,0.0
2021-08-01 17:50:00,832.8447149976345
2021-08-01 17:55:00,4102.255316833522
2021-08-01 18:00:00,295.19893968749983
2021-08-01 18:05:00,661.1099632864588
2021-08-01 18:10:00,0.0
2021-08-01 18:15:00,955.4694685118919
2021-08-01 18:20:00,3530.717912288599
2021-08-01 18:25:00,2987.0804844643303
2021-08-01 18:30:00,3496.203478633033
2021-08-01 18:35:00,3795.478305531075
2021-08-01 18:40:00,0.0
2021-08-01 18:45:00,3799.922194890861
2021-08-01 18:50:00,0.0
2021-08-01 18:55:00,0.0
2021-08-01 19:00:00,296.0310530482639
2021-08-01 19:05:00,665.6096383402938
2021-08-01 19:10:00,0.0
2021-08-01 19:15:00,1329.5632524675793
2021-08-01 19:20:00,0.0
2021-08-01 19:25:00,296.5438902012781
2021-08-01 19:30:00,3421.294436936738
2021-08-01 19:35:00,3424.8051761299052
2021-08-01 19:40:00,296.65134774237384
2021-08-01 19:45:00,0.0
2021-08-01 19:50:00,296.70719062689733
2021-08-01 19:55:00,296.54506868172376
2021-08-01 20:00:00,97.24594272968511
2021-08-01 20:05:00,1181.246942491087
2021-08-01 20:10:00,3472.8963660608156
2021-08-01 20:15:00,0.0
2021-08-01 20:20:00,392.6500356076045
2021-08-01 20:25:00,295.5071326550679
2021-08-01 20:30:00,295.5227848981108
2021-08-01 20:35:00,0.0
2021-08-01 20:40:00,561.40804142191
2021-08-01 20:45:00,97.08065583538591
2021-08-01 20:50:00,0.0
2021-08-01 20:55:00,0.0
2021-08-01 21:00:00,0.0
2021-08-01 21:05:00,296.14844461589394
2021-08-01 21:10:00,0.0
2021-08-01 21:15:00,0.0
2021-08-01 21:20:00,0.0
2021-08-01 21:25:00,2568.352773093382
2021-08-01 21:30:00,3713.628189266796
2021-08-01 21:35:00,3554.2557641038147
2021-08-01 21:40:00,0.0
2021-08-01 21:45:00,0.0
2021-08-01 21:50:00,96.93821791854857
2021-08-01 21:55:00,296.58504230010226
2021-08-01 22:00:00,0.0
2021-08-01 22:05:00,0.0
2021-08-01 22:10:00,2032.7735930418828
2021-08-01 22:15:00,0.0
2021-08-01 22:20:00,393.82568634950326
2021-08-01 22:25:00,268.77563895701223
2021-08-01 22:30:00,1819.4498762420026
2021-08-01 22:35:00,297.459956517538
2021-08-01 22:40:00,7058.929099916353
2021-08-01 22:45:00,0.0
2021-08-01 22:50:00,978.8240225501324
2021-08-01 22:55:00,297.3289268275694
2021-08-01 23:00:00,0.0
2021-08-01 23:05:00,103401.57204499851
2021-08-01 23:10:00,297.261418543561
2021-08-01 23:15:00,0.0
2021-08-01 23:20:00,297.42334063549924
2021-08-01 23:25:00,1137.2739053901037
2021-08-01 23:30:00,2269.101604677118
2021-08-01 23:35:00,0.0
2021-08-01 23:40:00,1669.8725066538282
2021-08-01 23:45:00,297.6538402137292
2021-08-01 23:50:00,3274.6913921904875
2021-08-01 23:55:00,3277.8789131402837
2021-08-02 00:00:00,298.0588710754722
2021-08-02 00:05:00,298.07258219838764
2021-08-02 00:10:00,96.46719338660749
2021-08-02 00:15:00,0.0
2021-08-02 00:20:00,4885.097646596548
2021-08-02 00:25:00,594.3666138242381
2021-08-02 00:30:00,96.31002580840297
2021-08-02 00:35:00,3481.275696786252
2021-08-02 00:40:00,3062.422540528124
2021-08-02 00:45:00,2556.824133137189
2021-08-02 00:50:00,0.0
2021-08-02 00:55:00,11381.534524494102
2021-08-02 01:00:00,3742.197345072623
2021-08-02 01:05:00,7286.4876427972
2021-08-02 01:10:00,2120.4170228183093
2021-08-02 01:15:00,2805.33365129658
2021-08-02 01:20:00,4403.9092196683605
2021-08-02 01:25:00,2795.5333171029306
2021-08-02 01:30:00,6022.934817757024
2021-08-02 01:35:00,4662.358883965589
2021-08-02 01:40:00,2498.9191328456427
2021-08-02 01:45:00,1676.0366532488456
2021-08-02 01:50:00,5788.656259029371
2021-08-02 01:55:00,3463.1084975875674
2021-08-02 02:00:00,3332.426990102508
2021-08-02 02:05:00,207.04238428388325
2021-08-02 02:10:00,0.0
2021-08-02 02:15:00,792.7069362929697
2021-08-02 02:20:00,2473.2903884151783
2021-08-02 02:25:00,1532.9804541450944
2021-08-02 02:30:00,0.0
2021-08-02 02:35:00,16501.30657865309
2021-08-02 02:40:00,10479.850180404006
2021-08-02 02:45:00,16670.95840141018
2021-08-02 02:50:00,775.972465221095
2021-08-02 02:55:00,28633.635547769198
2021-08-02 03:00:00,38353.9856936525
2021-08-02 03:05:00,4813.606156475907
2021-08-02 03:10:00,8111.125705666051
2021-08-02 03:15:00,5059.272134431093
2021-08-02 03:20:00,2572.5144168686516
2021-08-02 03:25:00,2063.4973364591187
2021-08-02 03:30:00,915.9270707027248
2021-08-02 03:35:00,4673.712816865611
2021-08-02 03:40:00,72.6795743479245
2021-08-02 03:45:00,3682.5602134150095
2021-08-02 03:50:00,299.3017421271933
2021-08-02 03:55:00,10380.860239872805
2021-08-02 04:00:00,12522.787351428036
2021-08-02 04:05:00,229.1387187838554
2021-08-02 04:10:00,6324.3005950234865
2021-08-02 04:15:00,6361.03703369393
2021-08-02 04:20:00,12113.45354079191
2021-08-02 04:25:00,6057.148663286602
2021-08-02 04:30:00,6044.876426856074
2021-08-02 04:35:00,718.7626930425041
2021-08-02 04:40:00,2096.2068517257244
2021-08-02 04:45:00,2232.2924451092376
2021-08-02 04:50:00,298.5350133903368
2021-08-02 04:55:00,1881.4386891324937
2021-08-02 05:00:00,87.67282388771281
2021-08-02 05:05:00,2745.4094071506624
2021-08-02 05:10:00,4181.60021166799
2021-08-02 05:15:00,1066.4467782020492
2021-08-02 05:20:00,2573.21658491417
2021-08-02 05:25:00,11086.600493923988
2021-08-02 05:30:00,3989.151074839804
2021-08-02 05:35:00,2214.9855112852892
2021-08-02 05:40:00,1275.3170912461355
2021-08-02 05:45:00,909.0878930980041
2021-08-02 05:50:00,26536.578781227374
2021-08-02 05:55:00,109152.16354379655
2021-08-02 06:00:00,3740.931002467947
2021-08-02 06:05:00,38839.28872333128
2021-08-02 06:10:00,0.0
2021-08-02 06:15:00,30455.239120783794
2021-08-02 06:20:00,41785.79692154568
2021-08-02 06:25:00,48623.318218061795
2021-08-02 06:30:00,1582.7741387832928
2021-08-02 06:35:00,294.2810276299715
2021-08-02 06:40:00,719.0811124208645
2021-08-02 06:45:00,2692.3202237841933
2021-08-02 06:50:00,13941.370487255941
2021-08-02 06:55:00,11434.364141790622
2021-08-02 07:00:00,7779.685282858424
2021-08-02 07:05:00,8057.586972467709
2021-08-02 07:10:00,6810.018173954884
2021-08-02 07:15:00,4021.0675763687645
2021-08-02 07:20:00,1134.85902160752
2021-08-02 07:25:00,3526.2191163057123
2021-08-02 07:30:00,1279.4716092930132
2021-08-02 07:35:00,1580.0029102984709
2021-08-02 07:40:00,0.0
2021-08-02 07:45:00,584.3717198142639
2021-08-02 07:50:00,772.3765089479184
2021-08-02 07:55:00,1547.6169543411156
2021-08-02 08:00:00,495.124638402462
2021-08-02 08:05:00,5030.400701014973
2021-08-02 08:10:00,959.3071924881501
2021-08-02 08:15:00,789.4624468860518
2021-08-02 08:20:00,7123.424168785871
2021-08-02 08:25:00,880.149709729048
2021-08-02 08:30:00,4674.57630550879
2021-08-02 08:35:00,3650.1446221835527
2021-08-02 08:40:00,300.0626766252174
2021-08-02 08:45:00,1302.3631972776902
2021-08-02 08:50:00,2567.606445660458
2021-08-02 08:55:00,2898.7687487697704
2021-08-02 09:00:00,5029.675389240856
2021-08-02 09:05:00,9039.10336583807
2021-08-02 09:10:00,7113.008636034298
2021-08-02 09:15:00,17041.400663410368
2021-08-02 09:20:00,19750.787795796885
2021-08-02 09:25:00,0.0
2021-08-02 09:30:00,3118.1432461793606
2021-08-02 09:35:00,0.0
2021-08-02 09:40:00,5655.777206104354
2021-08-02 09:45:00,3394.034299654466
2021-08-02 09:50:00,1376.1716210661255
2021-08-02 09:55:00,3496.2990963642414
2021-08-02 10:00:00,299.2089271710744
2021-08-02 10:05:00,534.2000060004573
2021-08-02 10:10:00,299.25577823458696
2021-08-02 10:15:00,0.0
2021-08-02 10:20:00,944.441587002355
2021-08-02 10:25:00,4052.4673535711527
2021-08-02 10:30:00,536.1920118357273
2021-08-02 10:35:00,15045.061060974489
2021-08-02 10:40:00,16691.69495774621
2021-08-02 10:45:00,14917.716884853515
2021-08-02 10:50:00,18114.971832772764
2021-08-02 10:55:00,20987.615226214428
2021-08-02 11:00:00,23556.821875703903
2021-08-02 11:05:00,27430.944078573815
2021-08-02 11:10:00,0.0
2021-08-02 11:15:00,209595.88989999142
2021-08-02 11:20:00,33445.68818377207
2021-08-02 11:25:00,34855.12219124147
2021-08-02 11:30:00,37828.3076430312
2021-08-02 11:35:00,4852.683713808367
2021-08-02 11:40:00,7764.418082412756
2021-08-02 11:45:00,10291.800093011905
2021-08-02 11:50:00,0.0
2021-08-02 11:55:00,12028.331254617235
2021-08-02 12:00:00,7547.483611798516
2021-08-02 12:05:00,5507.697788339049
2021-08-02 12:10:00,0.0
2021-08-02 12:15:00,0.0
2021-08-02 12:20:00,299.6012391992517
2021-08-02 12:25:00,393.9096111560851
2021-08-02 12:30:00,2970.821320748755
2021-08-02 12:35:00,0.0
2021-08-02 12:40:00,0.0
2021-08-02 12:45:00,4337.376000786485
2021-08-02 12:50:00,22381.900760221153
2021-08-02 12:55:00,14499.004310909508
2021-08-02 13:00:00,1313.1545034896683
2021-08-02 13:05:00,8983.818625724452
2021-08-02 13:10:00,8268.041021278106
2021-08-02 13:15:00,19083.273972612067
2021-08-02 13:20:00,26638.946427217765
2021-08-02 13:25:00,4471.294612534967
2021-08-02 13:30:00,0.0
2021-08-02 13:35:00,6777.346354336457
2021-08-02 13:40:00,3957.6642295605457
2021-08-02 13:45:00,4323.475943172483
2021-08-02 13:50:00,6797.092023818565
2021-08-02 13:55:00,0.0
2021-08-02 14:00:00,2905.561768854494
2021-08-02 14:05:00,2918.220322733922
2021-08-02 14:10:00,5107.222780849357
2021-08-02 14:15:00,3854.8499250984314
2021-08-02 14:20:00,10799.185229389615
2021-08-02 14:25:00,22724.83417618522
2021-08-02 14:30:00,0.0
2021-08-02 14:35:00,11824.93170498033
2021-08-02 14:40:00,12739.805940081595
2021-08-02 14:45:00,7998.134163065207
2021-08-02 14:50:00,0.0
2021-08-02 14:55:00,15940.432208437824
2021-08-02 15:00:00,25114.69080128972
2021-08-02 15:05:00,30771.881539145925
2021-08-02 15:10:00,60880.26411553922
2021-08-02 15:15:00,73561.73736757702
2021-08-02 15:20:00,64736.76085426591
2021-08-02 15:25:00,19935.647771320808
2021-08-02 15:30:00,16841.294057519113
2021-08-02 15:35:00,14457.163501206449
2021-08-02 15:40:00,35148.761494202656
2021-08-02 15:45:00,26521.506788639614
2021-08-02 15:50:00,7420.78902598225
2021-08-02 15:55:00,15555.555629757127
2021-08-02 16:00:00,0.0
2021-08-02 16:05:00,11715.778299504902
2021-08-02 16:10:00,0.0
2021-08-02 16:15:00,35869.916526468485
2021-08-02 16:20:00,18048.79427761502
2021-08-02 16:25:00,4463.39246488379
2021-08-02 16:30:00,4278.0638089732765
2021-08-02 16:35:00,0.0
2021-08-02 16:40:00,5682.838258480239
2021-08-02 16:45:00,2144.6831021652224
2021-08-02 16:50:00,5762.182942349211
2021-08-02 16:55:00,8256.76611435958
2021-08-02 17:00:00,0.0
2021-08-02 17:05:00,4099.482712640696
2021-08-02 17:10:00,27549.332543206332
2021-08-02 17:15:00,22778.532983087418
2021-08-02 17:20:00,0.0
2021-08-02 17:25:00,4053.947223549595
2021-08-02 17:30:00,3691.0305628949877
2021-08-02 17:35:00,2990.317230513611
2021-08-02 17:40:00,18556.560461296343
2021-08-02 17:45:00,1208.66493042145
2021-08-02 17:50:00,58390.40961304222
2021-08-02 17:55:00,49005.7136942229
2021-08-02 18:00:00,49055.36305452015
2021-08-02 18:05:00,51915.49447722251
2021-08-02 18:10:00,0.0
2021-08-02 18:15:00,0.0
2021-08-02 18:20:00,9578.617095633506
2021-08-02 18:25:00,16301.720055196125
2021-08-02 18:30:00,0.0
2021-08-02 18:35:00,36476.13923353703
2021-08-02 18:40:00,76568.75830580141
2021-08-02 18:45:00,55633.4537706156
2021-08-02 18:50:00,20799.199890690426
2021-08-02 18:55:00,0.0
2021-08-02 19:00:00,73828.02979157148
2021-08-02 19:05:00,48526.2839289077
2021-08-02 19:10:00,4162.513010660187
2021-08-02 19:15:00,0.0
2021-08-02 19:20:00,0.0
2021-08-02 19:25:00,32491.39411845348
2021-08-02 19:30:00,14195.646914313967
2021-08-02 19:35:00,29438.889003883338
2021-08-02 19:40:00,9034.5244543185
2021-08-02 19:45:00,0.0
2021-08-02 19:50:00,23442.260628890286
2021-08-02 19:55:00,58758.953200638534
2021-08-02 20:00:00,29128.820621150557
2021-08-02 20:05:00,28988.02934294833
2021-08-02 20:10:00,0.0
2021-08-02 20:15:00,11951.314074545644
2021-08-02 20:20:00,20037.82853126526
2021-08-02 20:25:00,29579.61653976819
2021-08-02 20:30:00,32963.74793410972
2021-08-02 20:35:00,2429.9035955005224
2021-08-02 20:40:00,6233.582763076641
2021-08-02 20:45:00,6336.822549396522
2021-08-02 20:50:00,6171.511984817005
2021-08-02 20:55:00,0.0
2021-08-02 21:00:00,2532.5060863983567
2021-08-02 21:05:00,8375.227839372084
2021-08-02 21:10:00,4481.39064824734
2021-08-02 21:15:00,902.9103854119265
2021-08-02 21:20:00,301.01163272936174
2021-08-02 21:25:00,0.0
2021-08-02 21:30:00,93.25733268046997
2021-08-02 21:35:00,0.0
2021-08-02 21:40:00,301.37527148173143
2021-08-02 21:45:00,893.7165079752036
2021-08-02 21:50:00,0.0
2021-08-02 21:55:00,7061.881439888943
2021-08-02 22:00:00,2680.80702461305
2021-08-02 22:05:00,2274.5688629695287
2021-08-02 22:10:00,2276.4798534383035
2021-08-02 22:15:00,93.13920690945217
2021-08-02 22:20:00,0.0
2021-08-02 22:25:00,4012.0272076803153
2021-08-02 22:30:00,603.054985191673
2021-08-02 22:35:00,93.15159609798171
2021-08-02 22:40:00,0.0
2021-08-02 22:45:00,4223.4382184531805
2021-08-02 22:50:00,1533.7419545848413
2021-08-02 22:55:00,0.0
2021-08-02 23:00:00,4425.324963945927
2021-08-02 23:05:00,395.16947011683106
2021-08-02 23:10:00,325162.5327177536
2021-08-02 23:15:00,328165.18892381206
2021-08-02 23:20:00,317737.2590537203
2021-08-02 23:25:00,0.0
2021-08-02 23:30:00,322685.43810201815
2021-08-02 23:35:00,314355.6486185139
2021-08-02 23:40:00,298979.42729174753
2021-08-02 23:45:00,307094.85529111855
2021-08-02 23:50:00,242760.10187804943
2021-08-02 23:55:00,248283.22180143133
2021-08-03 00:00:00,291301.4716174925
2021-08-03 00:05:00,6319.670244564089
2021-08-03 00:10:00,250619.88854030805
2021-08-03 00:15:00,594638.612846486
2021-08-03 00:20:00,531483.9761381226
2021-08-03 00:25:00,536883.5953784027
2021-08-03 00:30:00,538963.3381847771
2021-08-03 00:35:00,482716.2215651851
2021-08-03 00:40:00,484313.70919303846
2021-08-03 00:45:00,488101.62943360396
2021-08-03 00:50:00,12001.099208490257
2021-08-03 00:55:00,407416.76041476417
2021-08-03 01:00:00,346818.42877561407
2021-08-03 01:05:00,310115.74438773096
2021-08-03 01:10:00,286025.13919942646
2021-08-03 01:15:00,238950.30333564384
2021-08-03 01:20:00,240539.27923371395
2021-08-03 01:25:00,16344.213356236225
2021-08-03 01:30:00,205139.94118757336
2021-08-03 01:35:00,258122.2433115482
2021-08-03 01:40:00,118795.81994444162
2021-08-03 01:45:00,48822.25693292051
2021-08-03 01:50:00,37789.03191077183
2021-08-03 01:55:00,50878.28210704972
2021-08-03 02:00:00,11335.595930815694
2021-08-03 02:05:00,48773.04641124493
2021-08-03 02:10:00,58134.20832853079
2021-08-03 02:15:00,92924.91538180839
2021-08-03 02:20:00,34585.19325820354
2021-08-03 02:25:00,19297.55555201717
2021-08-03 02:30:00,56526.13591557202
2021-08-03 02:35:00,43585.49467958407
2021-08-03 02:40:00,30066.00961855027
2021-08-03 02:45:00,24550.62184014618
2021-08-03 02:50:00,40023.24515881219
2021-08-03 02:55:00,5673.161566907927
2021-08-03 03:00:00,5480.901548640247
2021-08-03 03:05:00,13849.605011519909
2021-08-03 03:10:00,19539.422235053866
2021-08-03 03:15:00,4943.002988441423
2021-08-03 03:20:00,0.0
2021-08-03 03:25:00,0.0
2021-08-03 03:30:00,9172.82313761962
2021-08-03 03:35:00,7756.385734504418
2021-08-03 03:40:00,6936.5278013548195
2021-08-03 03:45:00,12988.243593025943
2021-08-03 03:50:00,58978.72473195081
2021-08-03 03:55:00,47419.81702612981
2021-08-03 04:00:00,19748.969003586597
2021-08-03 04:05:00,10149.154034436036
2021-08-03 04:10:00,1388.2959420221823
2021-08-03 04:15:00,17261.296295622884
2021-08-03 04:20:00,6871.326058603103
2021-08-03 04:25:00,123859.2358770722
2021-08-03 04:30:00,128563.98944739997
2021-08-03 04:35:00,356232.6548123372
2021-08-03 04:40:00,122687.71245848104
2021-08-03 04:45:00,20310.103427074126
2021-08-03 04:50:00,7543.095114534222
2021-08-03 04:55:00,0.0
2021-08-03 05:00:00,15781.355523646389
2021-08-03 05:05:00,23062.851951048586
2021-08-03 05:10:00,60928.854948614666
2021-08-03 05:15:00,32217.655012015548
2021-08-03 05:20:00,39697.657970484346
2021-08-03 05:25:00,39485.99105613435
