site_id	timeline_text
36407cc4-6cf1-4ce1-b3a1-aab75ba04a25	75 74 75 75 77 77 77 77 77 65 77 77 77 77 77 77 77 77 77 77 77 77 75 27 75 75 75 75 27
38fd6341-b108-4ddb-abaa-d2ef6892c5df	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 77 75 75 75 75 75 75 75
5be16bae-4968-4512-82dd-6bbba66a8878	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 70 75 77 75 77 77 77 75 74 77 75 77 70 75 77 77 75 75 70 75 75 75 75 75 75 77 77 75 75 77 75 65 75 75 75 75 75 75 77 70 70 77 75 75 65 75 75 75 75 75 75 75 75 75 75 75
7f0b5bd9-f47b-4bfa-b228-ac7c486dc061	77 30 75 75 75 75 75 75 25 77 75 25 77 77 75 75 75
dada0877-c96a-419d-924d-5357dfc551cb	77 77 74 75 75 75 75 74 75 77 75
2d38ced0-c721-4db8-a066-2439bdcea18a	75 75 75 75 75 75 75 77 75 75 75 75 75 74 75
341e7c6b-66fb-41ed-9387-6cada885736c	75 75 65 65 75 65 75 77
530ac7e9-b7a7-4bbf-a41f-2c3d94b66aaa	77 75 75 77 75 69 73 75 77 75 75 75 77 77 77 77 77 77 77 77 77 77 65 70 77 77 77 77 75 77 70 75 70 77 77 77 73 69 77 77 77 70 70 77 77 77 73 70 75 74 70 77 77 75 75 77 77 77 28 77 77 77 77 70 70 74 75 77 26 70 70 77 75 74 77 75 74 77 77 77 77 77 77 77 77 77 75 77 77 77 70
0012ea62-5bc9-4bde-8367-dbeefd09318c	69 75 75 77 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 77 70 77 75 75 49 77 77 77 77 70 70 77 16 28 23 75 27 75 70 75 77 27 75 77 70 75 75 28 75 27 28 23 75 75 27 75 75 23 28 75 28 28 75 74 75 75 75
3ec62af6-5030-49a0-93a6-be473c8f776f	75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75
78a069ac-c023-48b6-96be-18a8f4f621d7	75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75
2be47d72-b3f4-4928-8f91-f358a50f69a1	75 75 75 77 77 77 77 77 42 75 75 75 75 75
e3b04ba2-8f52-46d1-a901-c520e0f61fb6	75 73 69 75 74 75 71 74 75 69 73 75 69 73 77 75 74 75 75 69 73 75 75 77 77 75 75
8830b5aa-fca4-4883-b760-3400ddb51490	75 75 77 75
ac288456-de34-405c-92e6-c233234b67fa	77 77 75 74 73 75 75 77 77 73 77 75 75 77 73 75 75 75 75 75 77
eafa2c06-26e5-4f65-9744-8aad9d40b97f	75 74 75 75 77 77 77 75 75 77 77 75 75 75 75 75 74 75 74 75 74
b87125e3-759b-4258-bae3-5e6dc7857d45	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75
68f16d27-b4ed-4f90-bedb-2c926a7dce61	75 75 75 74 74 75 75 75 75 75 75 75 75 75 75 75 77 77 75 75 75 75 75 75
01de99e1-c3af-49d0-985c-93c1aaf898ad	69 75 74 75 75 75 74 75 75 75 75 74 75 75 33 77 75 75 75 75 75 75 75 77 77 75
3ec85553-98dc-45af-99fb-a6782207885a	77 74 75 62 75 75 75 74 75 75
b8194b26-be23-4d71-abf7-2abc11677fea	77 75 75 75 75 75 75 75 75 77 75 77 75 75 75 75 75
8265702c-36ab-4b77-b98b-809bd260fa07	77 77 75 75 65 75 75 75 75
d602f9ba-7327-4b26-bdbb-457a6afe9037	77 75 75 75 75 77 77 75 77 75 75
8b1df937-1e1e-4abd-8a26-072165437b9b	75 75 75 75 75 75 77 77 77 77 75 75 28 77 75 28 75 75 75
94c87ef2-7001-4009-8159-8ac154a94bde	77 77 75 74 75 75 77 75 75 74 75 75 75 77 75 77 77 75 75 75 75 74 75 74
ece528be-726f-459c-b214-a89b76624126	75 75 75 75 74 75 77 77 77 75 77 75 77 77 75 75 75 75 75 75 75 75 75 75
1d977514-3a49-4d14-9477-7b896fad574b	19 75 30 77 77 75 75 75 75 75 75 75 75 75 75 64 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 64 75 75
52e7dada-485e-40e5-b450-bfe4bdff47fe	75 75 75 77 77 75 75 75 75 75 75
50110ef6-6aa3-41c2-8ffe-77a1a0470378	69 75 75 75 75 75 75 75 75 75 75 75 77 77 77 75 75 75 75 75
e9808a5e-bd47-4b69-b251-ee55818bedd8	75 77 28 28 75 77 65 75 75 28 28 27
8c771727-ee2d-41c7-8330-60d9ffb8fcd7	61 75 77 75 75 10 13 77 75 77 75 75 75 74 10 13 77 75 74 75 74 75
db6db3ad-f536-485c-ba9a-31ba3042dc2f	75 75 75 75 75 75 75 75 65 75 75 75 77 77 77 75 75 77 75 77 75 74 75 75 75 75 75 75 70 75
2b229d0c-68d0-49e6-b8c1-a241e2f2f7bf	28 75 77 27 75 75 28 75
4dc3085f-f7e2-4dd5-b87b-d3d0b77ec0b1	74 75 75 75 75 74 77 77 77 75 74 75 75 74 77 77 75 75 75 75 75 75
c817811a-2b8d-4bb5-89bd-cb9c05a0d5f3	75 77 10 77 75
d4179862-3910-4a58-9098-f0a1a634c835	77 75
9d3ec4dc-13df-4cb9-873a-db8966e2949e	75 75 75 75 75 75 77 75 75 74 75 77 75 75 75 75 75 75 75
e4a2753d-0dc4-4028-8c17-97d5062c455c	77 77 77 75 77
3426f110-4acd-47b5-9816-013ebdad0773	77 75 62
92858b96-94e2-42e7-a54b-cf12606e3ff5	75 10 77 10 12 13 75 75 77 77 77 77 75 77 77 75 75 75 75 75 77
f4ceb69f-2227-4308-a354-cbe6bcaa5441	69 77 77 77 77 77 77 77 77 65 77 75 75 65 75 65 75 75 65 75 65 26 65 65 75 75 65 77 77 65 75 65 75 65 75 75 65 74 75 65 75 65 75 65 65 77 77 65 77 77 77 77 77 77 77 65 77 75 77 77 75 77 75 65 77 77 75 77 77 77 75 77 77 75 65 65 75 75 75
da2075ba-1d25-441f-9cce-8696dc97cc9c	75 75 77 75 75 75 75
ec871201-e4ab-42ff-8766-4495cf3a5034	34 34 34 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 75 70 75 75 75 77 75 75 75 65 75 75 75 74 75 70 70 75 75 75 75 74 75 65 75 75 75 75 75 75 75 70 77 27 77 75 77 65 77 75 75 75 75 75 77 77 77 77 77 28 25 75 77 75 65 75 75 75 75 75 75 25 75 27 75 27 75 75 65 75 27 75 75 65 77 75 75 75 75 77 75 75 75 75 77 65 75 75 71 75 75 75 27 27 65 28 75 75 77 75 75 75 75 75 75 65 75 77 65 75 75 75 77 75 65 75 75 75 75 75 75 75 75 75 75 75
6b1e4023-c41d-4542-ac3a-2a37bc1bc275	77 75 75 75 75 74 75 75 74 75 77 75 75 25 75 7 75 75 75 75 75
75ac695f-3735-4623-b6a1-41836a067b2d	77 77 32 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 69 69 73 75 75 75 75 75 75 75 75 75 74 75 75 75 65 70 75 75 75 65 75 70 75 75 75 75 75 75 70 65 75 75 75 75 75 75 75 75 75 65 75 70 75 75 75 75 75 70 75 75 75 75 75 75 74 75 75 75 75 75 75 75 77 77 75 75 75 75 75 75 75 65 75 75 75 75 75 70 75 75 75 75 75 75 73 75 75 75 65 75 75 75 75 65 75 75 75 70 75 75 70 75 75 75 65 75 65 70 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 70 65 75 75 75 75 65 69 75 75 65 75 75 77 75 70 75 75 65 70 75 75 75 75 75 75 75 75 70 75 70 75 75 75 75 70 75 75 75 75 75 69 75 75 75 75 75 75 75 70 75 77 75 75 75 70 75 75 75 75 77 70 75 75 65 75 75 75 77 70 75 75 75 70 74 75 75 75 75 75 75 70 75 75 75 75 75 75 75 75 75 70 75 70 75 75 70 75 75 75 70 75 75 75 75 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 65 65 65 65 77 75 75 75 75 70 75 75 75 75 70 75 77 70 75 75 75 75 75 77 77 65 65 77 75 70 75 77 75 70 75 75 77 77 77 77 70 70 75 77 75 75 77 65 75 70 75 75 75 75 74 75 75 75 77 75 75 75 75 70 75 70 75 75 75 75 75 77 75 75 75 75 75 75 75 75 77 75 75 75 75 70 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 73 69 75 75 75 75 75 26 75 75 77 75 75 70 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 70 28 75 75 75 70 75 75 75 75 75 75 75 65 75 77 75 28 75 75 75 77 75 75 75 75 75 75 75 75 65 75 75 75 77 70 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 70 75 75 75 75 75 77 77 75 77 75 75 75 75 75 75 75 65 74 75 70 75 75 75 75 75 75 75 75 75 75 75 75
7c58c00d-5b38-472b-8ca9-474c089f4504	77 28 74 75
c6f85275-4113-4f51-8ec3-3d6e5506abf7	77 75 70 75 75 75 75 75 75 75 77 75 75 75 77 75 77 75 75 75 75 77 75 75 75 75 74 75 75 75
cfc120cc-26e2-435d-8369-8a2584bee121	77 77 75 77 75 77 77 77 77 75
e18bc2fb-b32f-4bdd-a374-b60844fe767b	75 75 75 75 75 10 10 77 75 75 75 75 75 75 75 75
f33d690a-2053-4c42-bbd1-943c15a8d469	75 75 75 75 75 77 77 77 75 75 77 77 75 75 74 75 75 75 74 75
43d228c8-cd68-4f0e-971c-9bd153fbd8eb	77 77 75 75 75 75 75 75 75 25 75 75 75 75 77 77 75 75 75 77 75 77 75 77 75 77 51 25 77 75 25 25 75 75 75 75 75
863e2371-7ab5-43b6-ae77-7c6a02cb54d3	75 75 75 75 75 75 75 75 75 75 75 75 77 77 77 75 75 75 75 77 75 77 75 75
9cb55f5f-d590-47fd-830a-d235b7a124cb	69 73 75 77 77 75 77 75 75 42 28 25 42 42 28 27
1183db91-d22c-4ae2-8909-7ce7be6c756b	75 77 75 75 75 77 73 75 75 75 75 77 75 77 77 77 75 75
50b77fba-c3d9-4fa1-a8c9-fb89e08df4b6	77 75 75 75 75 77 77 75 27 75 75 75 75
a4805b86-9a65-4a2e-b392-0249aa61c19d	77 77 75 75 70 75 74 75 77 77 75 75 77 75 77 75 74 75 75 75
b0ebbc92-7e10-4b50-bfe6-98f8cce68cd6	77 75 77 77 77 77 77 75 75 74 75 75 74
10811140-1428-4592-88e5-64ca908a08b2	75 65 75 75 75 75 75 65 75 75 75 65 75 75 75 75 75 75 75 75 65 75 75 75 75 75 65 75 75 75 75 65 75 75 75 75 65 75 75 75 75 65 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 75 75 65 75 75 75 75 65 75 75 75 75 65 65 75 75 75 75 75 75 75 65 75 77 75 77 65 75 25 25 75 75 75 65 75 77 75 75 75 75 75 25 75 75 25 75 75 65 75 70 27 75 75 65 75 75 75 75 75 75 75 75 75 65 75 75 75 75 65
5029b8a6-d5af-4d4c-9fb6-2b71427f93ba	69 74 75 75 75 75 74 75 75 74 75 77 27 73 77 75 27 75 75 28 27 28 27 75 75 74 75 75 77 27 25 23 74 75 27 75 77 77 77 27 77 77 75 75 75 75 74 25
75d8d331-929f-4bd7-9bd5-0ba6ebb2b9ed	77 70 75 75 75 65 65 75 75 70
9263559a-8265-4bd5-a7e0-d4652150d045	77 77 27 75 77 27 28 75 75
aac46ae6-af1d-48cf-9785-627a1109fcb7	75 75 74 75 75 65 8 8 8 8 8 8 8 8 8 8 8 8 61 61 13 77 13 13 13 77 77 13 13 13 13 13 13 77 13 13 77 77 77 65 69 75 77 65 77 65 75 75 65
f2e806d8-95d1-48d1-b98d-57007039d8ba	75 75 75 75 75 75 77 75 75 75 75
2774a39e-4d02-44ba-adc3-d940af1d53a0	69 69 69 77 77 77 77 69 77 77 77 69 70 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 77 77 75 77 77 75 77 77 75 75 75 77 75 77 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 70 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75 75 74 75 75 74 25 75 75 75 75 75 75 75 75 26 75 75 75 75 75 75 70 77 77 75 75 75 70 75 75 75 75 75 75 75 75 75 75 75 75 69 75 75 77 75 75 75 75 49 75 75 75 75 74 75 75 77 75 75
aba22648-8fef-4bc7-b590-9116b9e965a0	77 77 77 77 75 74 75 74 75 75 74 26 75 75 74 75 75 74 75 75 75 70 74 75 75 77 75 74 75 77 77 77 77 77 77 77 65 70 74 70 77 75 77 70 74 75 77 70 77 26 70 77 77 77 70 70 70 26 75 75 70 26 70 74 75 75 74 26 77 70 77 70 70 70 70 75 74 70 75 77 70 77 70 70 75 70 77 26 75 26 26 26 75 75 26
af35f696-6ca6-4cca-a6ef-1b289f153c61	1 30 75 31 31 75 30 31 31 75 31 31 31 31 31 31 77 77 77 31 31 31 77 77 31 75 75 31 31 75 75 30 75 31 31 30 60 31 31 31 75 75 30 31 75 31 75
1b90ed64-f701-4179-a1c1-749617b120d7	75 75 77 77 77 77 75 75 75 75 75 75
68abf70d-e54f-4e84-96d8-d7836a4993f0	75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 75
af16aa7b-9c4f-4a37-a260-0320f775102f	75 75 75 24 75 75 75 75 75 75 75 75 75 75 75 77 77 75 75 75
beab9747-8b68-4e74-80da-c799b4dc2c2e	77 77 77 77 75 77 77 77 77 77 28 77
f87e4397-6822-4c71-86da-81156eec1357	77 77 75 75 74 75 75 74 75 75 77 74 75 77 77 75 75 75 74
be1f332b-c39f-46ff-8094-47e5a127ce29	77 77 77 75 70 75 77 77 77 77 75 74 75 77 75 75 77 75 75 75 75
a6aaab04-d8a5-47cf-b84c-28426b9ac8ed	65 65 65 65 65 65 65 75 65 10 10 10 10 77 75 75
05811f53-bcef-4614-b997-60807d4aeb75	75 75 75 75 75 77 74 75 77 77 77 77 75 75 75 74 75 75
672a8113-6367-4fa5-b4d1-14bfcb758c89	77 75 74 75 75 74 75 75 75 77 77 73 69 77 77 73 69 77 77 77 77 77 77 69 73 69 73 75 69 73 27 73 69 69 73 75 75 77 77 73 69 69 73 27
8e67f35b-c04b-469a-bcbd-f3f61b14b56f	77 75 75 75 74 75 75 75 77 77 75 74 77 75 74 42 75 75 75 28 77 75
b891e3ab-2ed0-4c4d-aabd-31385451a2e6	77 77 75 75 75 75 75 75 12 12 17 75 75 75 75 74 75 12 77 77 77 77 75 75 12 75 75 77 75 75 74 77 12 12 17 75 75 12 12 12 77 12 12 12 12 75 75 12 17 12 75 75 17 75
2ef7736a-f443-4004-bd6d-860f15b1b3cb	75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75
d635c2b9-3bfb-4833-a3bd-cb7f3fdb76d9	77 75 75 77 77 77 77 77 77 75 75 42 75 30 75 75 75 75 75 75 30 75 75 74 75
04574b5b-578b-41f2-90d0-6578bd90a3c4	77 75 77 25
2e3de579-9110-47d6-87e2-8bbd60607931	75 75 75 56 75 75 77
67b57a60-0adc-4eb7-b67f-079127aabb34	75 75 75 74 75 75 75 75 75 75 70 75 75 75 75 75 75 77 75 75 75 75 77 77 73 77 77 73 77 74 75 75 75 75 75 75 75 70 75 75 75 75 75 75
a1c37f99-992d-47a3-9c7d-17e37bd37fb2	77 75 75 75 77 77 77 75 75 74 77 75 42 28 42 75 42 75 75
c98f2a4a-4eda-4670-8b07-fdd1253ef1be	75 77 75 75 28 75 28 75 77 77 75 77 77 77 75 77 73 77 77 77 27 77 77 75 75 28 75 74 28 75 75 77 75
15637990-acb0-4e6a-b227-e99eced7ff58	75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75
c69b26ea-baf0-4d37-9f8b-11560a0f78ab	73 69 74 75 75 74 75 75 74 42 42 42 75 75 75 75 42 42 77 77 77 42 65 75 27 75 75 75 75 27 42 42 27 50 77 42 77 28 28
59886a46-b73e-49cd-b06c-430059c9231c	77 77 77 77 74 75 75 74 75 75 77 77 77 75 77 75 77
3ca5a4d5-a208-414b-a79b-90cd217e62e8	77 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 75
746a4662-931a-4cdf-b512-13c38e1a2aee	77 77 77 28 75 70 70 75 77 75 70 75 75 73 77 77 77 77 77 77 77 77 77 77 77 75 75 77 28 77 75 75 28
7566d72c-93b7-4cc3-964c-c5efacca28fe	73 69 75 75 75 75 75 73 69 75 75 75 75 75 74 75 77 75 75 75 75 75 75 75 73 69 75 75 75 74 75 75 75
14eccda5-1d81-4a00-a9e6-e3dbc80fedda	75 75 75 23 75 75 75 75 75 75 77 77 75 40 75 45 75 77 75 75 75 40 77 27 28
81fcc534-fbdd-4023-89c1-334290ad4b2e	77 77 77 28 75 75 75 65 65 77 75 75 75 77 77 77 77 77 77 70 77 75 65 75 75 75 69 74 75
893f4019-c55e-4fa7-9fa1-021ac0243ae3	34 77 75 77 75 74 75 75 75 75 75 75 74 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74
07444f23-a663-4a9b-858f-1ecb77fd31fd	8 77 12 12 12 12 12 25 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 12 12 12 12 12 12 12 12 12 12 12 12 12 25 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 74 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 12 12 12 12 12 12 25 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 25 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 77 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 77 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 77 12 12 12 12 25 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 75 12 12 12 12 12 12
29fcd25d-3769-4958-b991-e3f8ba310a40	77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 77 74 77 75 75 77
461deb59-8823-4dfc-8984-480bd7b89f59	35 35 35 43 43 43 43 43 43 43 43 77 43 43 65
8c73dfba-d8bd-4166-b988-09cc27d4aded	77 75 75 75 75 77 75 75 75 75 75 75 75 77 75 75 75 75 77 77 77 77 77 77 75 75 10 65 10 10
277292cc-28b9-419c-aed1-576014592d90	77 75 28 75 74 75 75 51 60 75 42 75 65 75 75 75 74 75 75
72830e91-bdd3-4671-b842-c36756d99efc	77 69 65 75 72 75 74 77 75 75 75 75 74 75 65 72 75 74 75 75 72 75 75 72 75 74 47 75 75 74 22 75 77 77 65 65 75 75 74 65 75 75 74 75 75 72 70 65 75 77
b2d81556-c848-4b9d-aa09-250dd203d986	77 75 77
f966148b-314c-4a1d-8c99-662fd7e34105	77 75 75 75 75 75 75 77 75 75 75 75 75 75 75
0dae84c6-7974-4688-a515-17fae4dfd52a	75 75 74 64 75 64 75 75 75 64 75 75 75 74 75 64 75 75 74 64 75 75 64 75 64 75 75 75 74 64 75 75 75 64 75 75 75 64 75 40 40 77 77 70 75 75 75 75
1f6e49ee-d0f7-40e4-8e1d-208284846b7d	75 75 75 75 75 75 75 75 75 75 75 77 77 70 75 72 69 73 75 77 75 75 75 75 75 75 75 75
85e9cd58-dadb-4367-b8dc-b0975581424a	75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 77 75 75 75 75 75 75 28 75 75 65 75 28 27 75 27 75 75 75 75 75 75 75 75 75 27
fa2ffafb-7a68-4b12-9ef7-e9407dad12e9	75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 75 75 74 75 75 75 75 75 75 75 75 75 65 65
4fdb375f-1ad3-4e84-97bc-0cf671a3e143	61 64 64 75 75 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 75 75 75 77 77 75 75 75 75 75 75 75 64 64 65 75 65 75 75 75 75 75 75 75 75 64 64 75 75 75 75 75 65 75 75
951cc3ec-4371-411e-92f5-6ab096cd9b77	77 77 75 74 75 75 74 75 74 75
8b1bfca3-4ff2-4445-835f-57abe3b4ff3a	75 75 75 77 77 77 75 74 77 77 75 77 75 75
d165146b-86c4-4275-b596-16e31b8ddfe4	75 74 75 75 77
0bde3f47-f6f5-47e9-aa9f-028f6b026d38	75 77 15 13 18 13 77 77 77 77 77 77 75 75 75 75 75
25f25fbc-2ac1-41cf-86fb-a038113b535c	75 75 75 75 75 77 75 74 75 77 75 42 42 77 28 25 75 77 77 75 75 75 75 75 77
4866f593-e102-489e-8fc6-5521935a3fde	77 75 77 77 77 77 75 74 75 74 75 75 75 75 75 75 75 74 75 77 75 77 75 77 77 75 75 75 75 75 75 75
d03eb5f6-448f-4829-9c9c-e00ad665855c	77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75
7347f4ae-9893-48d7-88cc-f315d2013d46	61 77 33 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 65 75 75 75 75 75 75 75 75 75 75 75 74 75 75 65 75 75 65 75 75 75 75 75 75 65 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 75 75 75 65 75 75 74 75 75 65 75 75 75 77 75 75 75 75 77 77 75 75 75 75 75 75 75 75 75 75 65 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 75 13 13 13 13 75 75 75 75 75 75 75 75 75 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 77 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 61 61 61 61 61 61 61 75 75 75 75 75 75 75 75 65 75 75 75 75 75 74 75 65 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 74 75 75 75 75 75 75 75 75 77 75 65 75 75 75 75 75 75 75 75 75 75 75
96728b10-768b-4d90-b4b5-7dfe960c0eaa	75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 77 77 75 75 70 75 75 75 75 75 70 25 75 75 75 75 75 75
f644c9eb-1b22-4a03-bf37-2683f69c9565	77 75 74 75 75 75 74 75 75 75 75 77 77 77 77 77 75 75 77 75 42 42 75 74 75 75 75 75 74 75 75
0a87be56-557f-489e-be84-7343c9e9c793	10 77 75
49a79ee8-e6d0-461a-90b9-769924c092f6	69 0 77 13 65 75 75 75 75 75 75 75 74 75 65 65 75 73 65 75 75 75 75 75 75 75 75 75 73 75 75 75 75 75 75 73 75 75 75 75 65 75 77 75 74 75 75 75 65 75 75 74 75 75 42 74 75 75 75 75 74 65 75 73 75 77 75 77 77 75 75 75 74 75 27 42 75 75 75 74 75 75 74 75 75 75
56018eb7-13de-45b4-a652-1a70cc1c8844	77 75 77 75 75 75 75 75 74 77 75 77 77 75 75 75 77 77 77 10 10
9c103626-af9d-41f4-ac8c-254cb61863f6	69 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 73 75 75 75 77 77 77 75 77 77 77 75 75 77 70 75 75 77 77 77 75 75 75 77 26 73 75 75 75 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 75 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 75 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 75 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 70 75 75 75 75 28 62 75 75 75 77 75 28 75 75 75 70 77 77 75 62 33 75 77 75 28 26 75 77 77 28 26 77 77 77 28 75 75 77 77 77 28 77 75 26 75 77 77 62 77 77 75 77 75 77 75 28 26 26 75 25 77 77 70 77 23 75 48 77 26 75 77 77 27 75 26 77 75 77 75 24 28 77 77 62 75 75 25 75 75 75 27 26 77 75 77 26 75 26 73 70 28 77 75 28 77 77 75 75 70 75 26 26 77 75 75 75 75 75 75 77 70 62 77 77 75 28 75 28 77 26 77 77 25 75 75 73 75 26 62 27 77 75 75 77
9c81e6b8-6789-4d8a-a587-d256f29ed6b6	75 75 75 75 75 77 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75
